identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
modern_corpus_spanish-177872-239	modern_corpus_spanish-92247-335	matiz	0.0	[4, 4]
modern_corpus_spanish-538657-388	modern_corpus_spanish-895258-164	matiz	1.0	[3, 2]
modern_corpus_spanish-177872-239	old_corpus_spanish-333849-1133	matiz	1.0	[3, 4]
modern_corpus_spanish-177872-239	modern_corpus_spanish-519149-799	matiz	1.0	[4, 3]
old_corpus_spanish-106072-318	old_corpus_spanish-491397-249	metal	2.0	[3, 1]
modern_corpus_spanish-266828-679	old_corpus_spanish-106072-318	metal	1.0	[2, 1]
modern_corpus_spanish-89950-529	old_corpus_spanish-313214-750	metal	0.0	[1, 1]
modern_corpus_spanish-89950-529	old_corpus_spanish-284237-112	metal	1.0	[3, 4]
modern_corpus_spanish-89950-529	old_corpus_spanish-24915-250	metal	1.0	[4, 3]
modern_corpus_spanish-266828-679	old_corpus_spanish-390505-869	metal	3.0	[4, 1]
modern_corpus_spanish-266828-679	old_corpus_spanish-558991-141	metal	1.0	[3, 2]
modern_corpus_spanish-89950-529	old_corpus_spanish-237688-493	metal	1.0	[2, 1]
modern_corpus_spanish-266828-679	modern_corpus_spanish-854034-53	metal	1.0	[4, 3]
modern_corpus_spanish-266828-679	modern_corpus_spanish-822846-301	metal	1.0	[3, 4]
modern_corpus_spanish-402424-436	modern_corpus_spanish-822846-301	metal	0.0	[4, 4]
old_corpus_spanish-347483-363	old_corpus_spanish-558991-141	metal	1.0	[3, 4]
old_corpus_spanish-347483-363	old_corpus_spanish-499114-341	metal	0.0	[1, 1]
old_corpus_spanish-347483-363	old_corpus_spanish-426174-609	metal	1.0	[2, 1]
modern_corpus_spanish-402424-436	old_corpus_spanish-124642-249	metal	2.0	[4, 2]
modern_corpus_spanish-402424-436	old_corpus_spanish-24915-250	metal	0.0	[4, 4, 0]
modern_corpus_spanish-783244-479	old_corpus_spanish-500532-115	metal	1.0	[3, 4]
modern_corpus_spanish-783244-479	old_corpus_spanish-24915-250	metal	1.0	[4, 3]
modern_corpus_spanish-783244-479	modern_corpus_spanish-89950-529	metal	1.0	[4, 3]
old_corpus_spanish-426174-609	old_corpus_spanish-500532-115	metal	0.6666666666666666	[2, 1, 1]
modern_corpus_spanish-385072-425	modern_corpus_spanish-783244-479	metal	1.0	[3, 4]
modern_corpus_spanish-385072-425	modern_corpus_spanish-822846-301	metal	0.6666666666666666	[3, 4, 4]
old_corpus_spanish-426174-609	old_corpus_spanish-513377-451	metal	0.0	[4, 4]
old_corpus_spanish-426174-609	old_corpus_spanish-558991-141	metal	0.0	[1, 1]
modern_corpus_spanish-385072-425	modern_corpus_spanish-831470-346	metal	2.0	[4, 2]
modern_corpus_spanish-89950-529	old_corpus_spanish-426174-609	metal	0.0	[1, 1, 1, 1]
modern_corpus_spanish-783244-479	modern_corpus_spanish-822846-301	metal	0.0	[3, 3]
modern_corpus_spanish-385088-1151	old_corpus_spanish-329869-387	metal	0.0	[1, 1]
old_corpus_spanish-329869-387	old_corpus_spanish-491397-249	metal	0.0	[1, 1]
old_corpus_spanish-313214-750	old_corpus_spanish-500532-115	metal	0.0	[1, 1]
modern_corpus_spanish-894264-225	old_corpus_spanish-585729-483	metal	1.0	[4, 3]
old_corpus_spanish-124642-249	old_corpus_spanish-313214-750	metal	2.0	[3, 1]
old_corpus_spanish-124642-249	old_corpus_spanish-24915-250	metal	0.0	[4, 4]
old_corpus_spanish-500532-115	old_corpus_spanish-513377-451	metal	1.0	[2, 1]
modern_corpus_spanish-240923-827	modern_corpus_spanish-669217-449	metal	1.0	[3, 4]
old_corpus_spanish-390505-869	old_corpus_spanish-585729-483	metal	1.3333333333333333	[1, 3, 1]
modern_corpus_spanish-240923-827	modern_corpus_spanish-883557-135	metal	0.0	[4, 4]
modern_corpus_spanish-240923-827	modern_corpus_spanish-402424-436	metal	1.0	[4, 3]
modern_corpus_spanish-894264-225	old_corpus_spanish-513377-451	metal	1.0	[2, 1]
modern_corpus_spanish-894264-225	old_corpus_spanish-500532-115	metal	1.0	[4, 3]
modern_corpus_spanish-894264-225	old_corpus_spanish-284237-112	metal	0.0	[3, 3]
modern_corpus_spanish-883557-135	old_corpus_spanish-513377-451	metal	1.0	[2, 1]
old_corpus_spanish-124642-249	old_corpus_spanish-227241-603	metal	2.0	[4, 2]
old_corpus_spanish-124642-249	old_corpus_spanish-159446-301	metal	0.0	[1, 1]
modern_corpus_spanish-894264-225	old_corpus_spanish-106072-318	metal	2.0	[1, 3]
modern_corpus_spanish-240923-827	modern_corpus_spanish-385081-143	metal	1.0	[3, 2]
modern_corpus_spanish-240923-827	old_corpus_spanish-159446-301	metal	1.0	[2, 1]
modern_corpus_spanish-240923-827	old_corpus_spanish-24915-250	metal	1.0	[3, 4]
modern_corpus_spanish-240923-827	old_corpus_spanish-313214-750	metal	0.0	[1, 1]
old_corpus_spanish-106072-318	old_corpus_spanish-558991-141	metal	1.3333333333333333	[1, 3, 3]
old_corpus_spanish-106072-318	old_corpus_spanish-585729-483	metal	2.0	[1, 4, 4]
modern_corpus_spanish-669217-449	old_corpus_spanish-513377-451	metal	0.0	[1, 1]
modern_corpus_spanish-669217-449	old_corpus_spanish-24915-250	metal	1.0	[4, 3]
modern_corpus_spanish-669217-449	old_corpus_spanish-227241-603	metal	0.0	[4, 4]
old_corpus_spanish-124642-249	old_corpus_spanish-558991-141	metal	2.0	[4, 2]
old_corpus_spanish-124642-249	old_corpus_spanish-513377-451	metal	2.0	[4, 1, 1]
modern_corpus_spanish-240923-827	old_corpus_spanish-513377-451	metal	0.6666666666666666	[2, 1, 1]
modern_corpus_spanish-131015-455	old_corpus_spanish-491397-249	metal	0.6666666666666666	[3, 4, 4]
modern_corpus_spanish-131015-455	old_corpus_spanish-390505-869	metal	1.0	[1, 2]
modern_corpus_spanish-131015-455	old_corpus_spanish-237688-493	metal	2.0	[4, 3, 1]
modern_corpus_spanish-131015-455	modern_corpus_spanish-894264-225	metal	1.0	[3, 4]
modern_corpus_spanish-240923-827	old_corpus_spanish-369715-435	metal	0.0	[3, 3]
modern_corpus_spanish-131015-455	modern_corpus_spanish-853989-141	metal	0.0	[4, 4]
modern_corpus_spanish-131015-455	modern_corpus_spanish-727534-208	metal	1.0	[3, 4]
modern_corpus_spanish-131015-455	modern_corpus_spanish-385088-1151	metal	1.0	[3, 4]
modern_corpus_spanish-131015-455	modern_corpus_spanish-385081-143	metal	0.0	[4, 4]
old_corpus_spanish-106072-318	old_corpus_spanish-513377-451	metal	1.3333333333333333	[2, 4, 4]
old_corpus_spanish-329869-387	old_corpus_spanish-558991-141	metal	0.0	[1, 1]
old_corpus_spanish-329869-387	old_corpus_spanish-585729-483	metal	0.0	[1, 1]
modern_corpus_spanish-385072-425	modern_corpus_spanish-894264-225	metal	1.0	[4, 3]
modern_corpus_spanish-385088-1151	modern_corpus_spanish-783244-479	metal	0.0	[4, 4]
modern_corpus_spanish-385088-1151	modern_corpus_spanish-727534-208	metal	0.0	[4, 4]
modern_corpus_spanish-385081-143	old_corpus_spanish-347483-363	metal	0.0	[4, 4]
old_corpus_spanish-284237-112	old_corpus_spanish-513377-451	metal	1.0	[2, 1]
old_corpus_spanish-513377-451	old_corpus_spanish-558991-141	metal	1.0	[2, 1]
old_corpus_spanish-106072-318	old_corpus_spanish-124642-249	metal	1.3333333333333333	[3, 3, 1]
old_corpus_spanish-106072-318	old_corpus_spanish-329869-387	metal	0.0	[1, 1, 1]
modern_corpus_spanish-385088-1151	modern_corpus_spanish-831470-346	metal	1.0	[4, 3]
old_corpus_spanish-284237-112	old_corpus_spanish-585729-483	metal	3.0	[4, 1]
old_corpus_spanish-227241-603	old_corpus_spanish-426174-609	metal	1.0	[2, 1]
old_corpus_spanish-227241-603	old_corpus_spanish-284237-112	metal	0.0	[4, 4]
modern_corpus_spanish-853989-141	modern_corpus_spanish-894264-225	metal	0.0	[3, 3]
modern_corpus_spanish-853989-141	old_corpus_spanish-159446-301	metal	0.0	[1, 1, 1]
modern_corpus_spanish-853989-141	old_corpus_spanish-390505-869	metal	3.0	[4, 1]
modern_corpus_spanish-853989-141	old_corpus_spanish-499114-341	metal	0.0	[1, 1, 1]
modern_corpus_spanish-853989-141	old_corpus_spanish-513377-451	metal	0.0	[1, 1]
old_corpus_spanish-227241-603	old_corpus_spanish-491397-249	metal	2.0	[4, 2]
modern_corpus_spanish-854034-53	old_corpus_spanish-124642-249	metal	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-385088-1151	old_corpus_spanish-106072-318	metal	2.0	[3, 1]
old_corpus_spanish-237688-493	old_corpus_spanish-369715-435	metal	3.0	[4, 1]
modern_corpus_spanish-385088-1151	old_corpus_spanish-369715-435	metal	0.6666666666666666	[3, 4, 4]
modern_corpus_spanish-385088-1151	old_corpus_spanish-426174-609	metal	0.0	[1, 1]
old_corpus_spanish-281070-384	old_corpus_spanish-499114-341	metal	0.0	[1, 1]
modern_corpus_spanish-385088-1151	old_corpus_spanish-513377-451	metal	0.6666666666666666	[1, 2, 1]
old_corpus_spanish-281070-384	old_corpus_spanish-585729-483	metal	2.0	[1, 3]
old_corpus_spanish-284237-112	old_corpus_spanish-426174-609	metal	0.0	[1, 1]
old_corpus_spanish-284237-112	old_corpus_spanish-491397-249	metal	2.0	[4, 2]
modern_corpus_spanish-385088-1151	old_corpus_spanish-313214-750	metal	2.0	[3, 1]
old_corpus_spanish-24915-250	old_corpus_spanish-585729-483	metal	3.0	[4, 1]
old_corpus_spanish-24915-250	old_corpus_spanish-500532-115	metal	0.0	[3, 3]
old_corpus_spanish-24915-250	old_corpus_spanish-499114-341	metal	0.0	[1, 1]
old_corpus_spanish-24915-250	old_corpus_spanish-313214-750	metal	2.0	[3, 1]
old_corpus_spanish-24915-250	old_corpus_spanish-281070-384	metal	3.0	[4, 1]
old_corpus_spanish-237688-493	old_corpus_spanish-585729-483	metal	2.0	[2, 4]
old_corpus_spanish-237688-493	old_corpus_spanish-426174-609	metal	2.0	[2, 4]
old_corpus_spanish-237688-493	old_corpus_spanish-390505-869	metal	3.0	[4, 1]
old_corpus_spanish-284237-112	old_corpus_spanish-499114-341	metal	0.0	[1, 1]
old_corpus_spanish-281070-384	old_corpus_spanish-426174-609	metal	0.0	[4, 4]
modern_corpus_spanish-854034-53	old_corpus_spanish-281070-384	metal	0.0	[1, 1, 1]
modern_corpus_spanish-385081-143	modern_corpus_spanish-831470-346	metal	0.6666666666666666	[3, 4, 4, 3]
modern_corpus_spanish-385081-143	modern_corpus_spanish-783244-479	metal	1.0	[3, 4]
modern_corpus_spanish-385081-143	modern_corpus_spanish-741875-447	metal	0.0	[4, 4, 4]
modern_corpus_spanish-741875-447	modern_corpus_spanish-822846-301	metal	1.0	[4, 3]
modern_corpus_spanish-741875-447	modern_corpus_spanish-854034-53	metal	0.0	[3, 3]
modern_corpus_spanish-741875-447	old_corpus_spanish-347483-363	metal	2.0	[4, 2]
modern_corpus_spanish-210442-380	modern_corpus_spanish-669217-449	metal	1.0	[4, 3]
modern_corpus_spanish-210442-380	modern_corpus_spanish-741875-447	metal	0.0	[4, 4]
modern_corpus_spanish-727534-208	modern_corpus_spanish-853989-141	metal	0.0	[4, 4]
modern_corpus_spanish-741875-447	old_corpus_spanish-585729-483	metal	2.0	[3, 1]
modern_corpus_spanish-210442-380	modern_corpus_spanish-854034-53	metal	2.0	[4, 2]
modern_corpus_spanish-210442-380	old_corpus_spanish-106072-318	metal	1.3333333333333333	[1, 1, 3]
modern_corpus_spanish-210442-380	old_corpus_spanish-426174-609	metal	1.0	[2, 1]
modern_corpus_spanish-210442-380	old_corpus_spanish-513377-451	metal	0.6666666666666666	[2, 1, 1]
modern_corpus_spanish-385072-425	old_corpus_spanish-329869-387	metal	0.0	[1, 1]
modern_corpus_spanish-385072-425	old_corpus_spanish-313214-750	metal	2.0	[1, 3]
modern_corpus_spanish-385072-425	old_corpus_spanish-227241-603	metal	1.0	[4, 3]
modern_corpus_spanish-210442-380	modern_corpus_spanish-831470-346	metal	0.0	[4, 4, 4]
modern_corpus_spanish-831470-346	old_corpus_spanish-500532-115	metal	0.0	[3, 3]
modern_corpus_spanish-385081-143	modern_corpus_spanish-853989-141	metal	1.0	[3, 2]
modern_corpus_spanish-831470-346	old_corpus_spanish-313214-750	metal	2.0	[3, 1]
modern_corpus_spanish-727534-208	old_corpus_spanish-281070-384	metal	0.0	[1, 1]
modern_corpus_spanish-822846-301	old_corpus_spanish-558991-141	metal	1.0	[4, 3]
modern_corpus_spanish-822846-301	old_corpus_spanish-426174-609	metal	1.0	[2, 1]
modern_corpus_spanish-727534-208	old_corpus_spanish-390505-869	metal	1.0	[3, 4]
modern_corpus_spanish-385081-143	modern_corpus_spanish-854034-53	metal	1.0	[4, 3]
modern_corpus_spanish-822846-301	old_corpus_spanish-227241-603	metal	1.0	[3, 4]
modern_corpus_spanish-822846-301	old_corpus_spanish-106072-318	metal	2.0	[3, 1]
modern_corpus_spanish-727534-208	old_corpus_spanish-491397-249	metal	2.0	[4, 2]
modern_corpus_spanish-822846-301	modern_corpus_spanish-854034-53	metal	1.0	[4, 3]
modern_corpus_spanish-299455-212	old_corpus_spanish-24915-250	metal	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-299455-212	old_corpus_spanish-124642-249	metal	2.0	[4, 2]
modern_corpus_spanish-299455-212	modern_corpus_spanish-822846-301	metal	1.0	[3, 4]
modern_corpus_spanish-831470-346	old_corpus_spanish-106072-318	metal	3.0	[4, 1]
modern_corpus_spanish-755872-423	old_corpus_spanish-594502-606	metro	0.6666666666666666	[1, 1, 2]
modern_corpus_spanish-755872-423	modern_corpus_spanish-830661-113	metro	2.0	[4, 2]
modern_corpus_spanish-755872-423	old_corpus_spanish-347627-429	metro	2.0	[4, 2]
modern_corpus_spanish-755872-423	old_corpus_spanish-362223-383	metro	1.3333333333333333	[4, 2, 2]
modern_corpus_spanish-755872-423	old_corpus_spanish-489875-1507	metro	0.0	[1, 1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-57815-620	metro	0.0	[1, 1]
modern_corpus_spanish-755872-423	old_corpus_spanish-575071-478	metro	1.0	[3, 4]
old_corpus_spanish-366178-334	old_corpus_spanish-594502-606	metro	0.6666666666666666	[1, 1, 2]
old_corpus_spanish-110500-136	old_corpus_spanish-98465-121	metro	0.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-575071-478	metro	0.0	[1, 1]
old_corpus_spanish-489875-1507	old_corpus_spanish-575071-478	metro	0.0	[1, 1]
old_corpus_spanish-411511-459	old_corpus_spanish-545697-403	metro	0.0	[4, 4]
old_corpus_spanish-411511-459	old_corpus_spanish-594502-606	metro	2.0	[1, 3]
old_corpus_spanish-110500-136	old_corpus_spanish-205851-386	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-366178-334	metro	1.0	[2, 1]
old_corpus_spanish-366178-334	old_corpus_spanish-98465-121	metro	0.0	[4, 4]
old_corpus_spanish-110500-136	old_corpus_spanish-366665-369	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-468953-982	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-508898-540	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-519230-648	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-575071-478	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-57815-620	metro	0.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-594502-606	metro	2.0	[4, 4, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-411511-459	metro	0.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-492175-319	metro	0.0	[1, 1, 1]
modern_corpus_spanish-402418-746	old_corpus_spanish-362223-383	metro	1.0	[3, 4]
modern_corpus_spanish-753089-284	old_corpus_spanish-366665-369	metro	0.0	[1, 1]
old_corpus_spanish-205851-386	old_corpus_spanish-519230-648	metro	1.0	[2, 3]
old_corpus_spanish-205851-386	old_corpus_spanish-489875-1507	metro	0.0	[1, 1, 1]
old_corpus_spanish-205851-386	old_corpus_spanish-366178-334	metro	1.0	[2, 1]
modern_corpus_spanish-215931-589	modern_corpus_spanish-521557-454	metro	1.0	[4, 3]
modern_corpus_spanish-215931-589	modern_corpus_spanish-753089-284	metro	0.0	[1, 1]
old_corpus_spanish-57815-620	old_corpus_spanish-98465-121	metro	1.0	[2, 3]
modern_corpus_spanish-215931-589	modern_corpus_spanish-815070-297	metro	0.0	[3, 3]
old_corpus_spanish-205851-386	old_corpus_spanish-57815-620	metro	2.0	[1, 3]
modern_corpus_spanish-215931-589	modern_corpus_spanish-827292-202	metro	1.0	[4, 3]
modern_corpus_spanish-215931-589	modern_corpus_spanish-860577-72	metro	0.0	[4, 4]
modern_corpus_spanish-215931-589	old_corpus_spanish-411511-459	metro	0.0	[4, 4]
modern_corpus_spanish-215931-589	old_corpus_spanish-468953-982	metro	0.0	[2, 2]
modern_corpus_spanish-215931-589	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
modern_corpus_spanish-215931-589	old_corpus_spanish-519230-648	metro	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-215931-589	old_corpus_spanish-545697-403	metro	0.0	[4, 4]
modern_corpus_spanish-215931-589	old_corpus_spanish-594502-606	metro	1.0	[1, 2]
modern_corpus_spanish-215931-589	modern_corpus_spanish-830661-113	metro	2.0	[4, 2]
modern_corpus_spanish-402418-746	old_corpus_spanish-98465-121	metro	0.0	[4, 4]
old_corpus_spanish-205851-386	old_corpus_spanish-594502-606	metro	0.0	[1, 1, 1]
old_corpus_spanish-448488-979	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
old_corpus_spanish-468953-982	old_corpus_spanish-492175-319	metro	1.0	[3, 4]
old_corpus_spanish-468953-982	old_corpus_spanish-508898-540	metro	1.3333333333333333	[2, 2, 4]
old_corpus_spanish-468953-982	old_corpus_spanish-545697-403	metro	2.0	[1, 3]
old_corpus_spanish-468953-982	old_corpus_spanish-594502-606	metro	0.0	[1, 1, 1]
modern_corpus_spanish-309455-582	old_corpus_spanish-57815-620	metro	0.6666666666666666	[2, 3, 3]
modern_corpus_spanish-309455-582	old_corpus_spanish-575071-478	metro	0.0	[4, 4, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-831023-475	metro	0.0	[4, 4]
old_corpus_spanish-594502-606	old_corpus_spanish-594502-606	metro	0.0	[4, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-830661-113	metro	1.0	[4, 3]
modern_corpus_spanish-309455-582	modern_corpus_spanish-815070-297	metro	0.0	[3, 3]
modern_corpus_spanish-309455-582	modern_corpus_spanish-750898-285	metro	0.6666666666666666	[4, 3, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-521557-454	metro	0.0	[4, 4, 4]
old_corpus_spanish-448488-979	old_corpus_spanish-594502-606	metro	0.0	[1, 1]
old_corpus_spanish-448488-979	old_corpus_spanish-57815-620	metro	2.0	[2, 4]
old_corpus_spanish-448488-979	old_corpus_spanish-575071-478	metro	0.0	[4, 4]
old_corpus_spanish-448488-979	old_corpus_spanish-508898-540	metro	0.0	[4, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-819962-146	metro	0.0	[4, 4]
modern_corpus_spanish-753089-284	old_corpus_spanish-448488-979	metro	0.0	[1, 1]
modern_corpus_spanish-402418-746	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
modern_corpus_spanish-402418-746	old_corpus_spanish-366665-369	metro	1.0	[3, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-508898-540	metro	0.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-519230-648	metro	0.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-545697-403	metro	0.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-575071-478	metro	0.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-594502-606	metro	1.0	[1, 2]
old_corpus_spanish-575071-478	old_corpus_spanish-98465-121	metro	1.0	[4, 3]
old_corpus_spanish-575071-478	old_corpus_spanish-594502-606	metro	0.6666666666666666	[1, 1, 2]
modern_corpus_spanish-750898-285	old_corpus_spanish-492175-319	metro	0.0	[4, 4]
modern_corpus_spanish-753089-284	modern_corpus_spanish-755872-423	metro	0.0	[1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-827292-202	metro	0.0	[1, 1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-860793-309	metro	0.0	[1, 1, 1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-871870-244	metro	0.0	[1, 1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-110500-136	metro	0.0	[1, 1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-205851-386	metro	0.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-362223-383	metro	0.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-366178-334	metro	0.0	[1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-815070-297	metro	0.0	[1, 1]
modern_corpus_spanish-402418-746	old_corpus_spanish-468953-982	metro	1.0	[2, 3]
modern_corpus_spanish-750898-285	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
modern_corpus_spanish-750898-285	old_corpus_spanish-365026-464	metro	0.0	[4, 4]
modern_corpus_spanish-402418-746	old_corpus_spanish-110500-136	metro	0.0	[1, 1, 1]
modern_corpus_spanish-402418-746	modern_corpus_spanish-871870-244	metro	0.0	[4, 4]
modern_corpus_spanish-402418-746	modern_corpus_spanish-815289-316	metro	0.0	[4, 4]
modern_corpus_spanish-402418-746	modern_corpus_spanish-815070-297	metro	1.0	[3, 4]
modern_corpus_spanish-402418-746	modern_corpus_spanish-755872-423	metro	1.0	[4, 3]
old_corpus_spanish-347627-429	old_corpus_spanish-362223-383	metro	0.0	[4, 4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-366178-334	metro	0.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-468953-982	metro	1.0	[2, 3]
old_corpus_spanish-347627-429	old_corpus_spanish-366665-369	metro	0.0	[4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-492175-319	metro	0.0	[4, 4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-519230-648	metro	0.5	[4, 4, 3, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-594502-606	metro	0.6666666666666666	[1, 0, 1, 2]
modern_corpus_spanish-750898-285	modern_corpus_spanish-860577-72	metro	1.0	[4, 4, 2, 4]
modern_corpus_spanish-750898-285	modern_corpus_spanish-895878-132	metro	1.0	[4, 3]
modern_corpus_spanish-750898-285	old_corpus_spanish-205851-386	metro	1.0	[2, 3]
modern_corpus_spanish-750898-285	old_corpus_spanish-347627-429	metro	0.0	[4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
old_corpus_spanish-489875-1507	old_corpus_spanish-594502-606	metro	2.0	[4, 4, 1]
modern_corpus_spanish-755872-423	old_corpus_spanish-98465-121	metro	2.0	[4, 2]
modern_corpus_spanish-521557-454	old_corpus_spanish-110500-136	metro	0.0	[1, 1]
modern_corpus_spanish-376184-779	old_corpus_spanish-545697-403	metro	1.0	[3, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
modern_corpus_spanish-815070-297	old_corpus_spanish-205851-386	metro	0.0	[2, 2]
modern_corpus_spanish-815070-297	old_corpus_spanish-347627-429	metro	1.0	[4, 3]
modern_corpus_spanish-815070-297	old_corpus_spanish-365026-464	metro	0.0	[3, 3]
modern_corpus_spanish-815070-297	old_corpus_spanish-411511-459	metro	2.0	[2, 4]
modern_corpus_spanish-815070-297	old_corpus_spanish-492175-319	metro	1.0	[4, 3]
modern_corpus_spanish-815070-297	old_corpus_spanish-508898-540	metro	0.0	[3, 3]
modern_corpus_spanish-815070-297	old_corpus_spanish-575071-478	metro	1.0	[4, 3]
modern_corpus_spanish-860793-309	old_corpus_spanish-57815-620	metro	1.0	[3, 2]
modern_corpus_spanish-860793-309	old_corpus_spanish-575071-478	metro	1.0	[4, 3]
modern_corpus_spanish-376184-779	old_corpus_spanish-594502-606	metro	0.0	[1, 1]
modern_corpus_spanish-521557-454	modern_corpus_spanish-815070-297	metro	0.0	[3, 3, 3]
modern_corpus_spanish-521557-454	modern_corpus_spanish-830661-113	metro	1.0	[4, 3]
modern_corpus_spanish-521557-454	modern_corpus_spanish-831023-475	metro	0.5	[4, 4, 3, 4]
modern_corpus_spanish-860793-309	old_corpus_spanish-508898-540	metro	1.0	[4, 3]
modern_corpus_spanish-860793-309	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
modern_corpus_spanish-860793-309	old_corpus_spanish-411511-459	metro	0.0	[4, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-448488-979	metro	0.6666666666666666	[4, 3, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-411511-459	metro	0.0	[4, 4]
modern_corpus_spanish-815070-297	old_corpus_spanish-594502-606	metro	0.0	[1, 1]
modern_corpus_spanish-815289-316	modern_corpus_spanish-819962-146	metro	0.0	[4, 4]
modern_corpus_spanish-815289-316	modern_corpus_spanish-827292-202	metro	0.0	[4, 4, 4]
modern_corpus_spanish-815289-316	modern_corpus_spanish-830661-113	metro	0.0	[4, 4]
modern_corpus_spanish-521557-454	modern_corpus_spanish-819962-146	metro	0.0	[4, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-98465-121	metro	1.0	[3, 4]
old_corpus_spanish-365026-464	old_corpus_spanish-98465-121	metro	0.0	[4, 4, 4]
old_corpus_spanish-365026-464	old_corpus_spanish-594502-606	metro	0.6666666666666666	[1, 1, 2]
modern_corpus_spanish-240119-494	old_corpus_spanish-489875-1507	metro	0.0	[1, 1, 1]
modern_corpus_spanish-240119-494	old_corpus_spanish-594502-606	metro	0.6666666666666666	[1, 1, 2]
modern_corpus_spanish-240119-494	old_corpus_spanish-98465-121	metro	0.0	[4, 4]
modern_corpus_spanish-521557-454	old_corpus_spanish-508898-540	metro	1.0	[3, 4]
modern_corpus_spanish-521557-454	old_corpus_spanish-366178-334	metro	1.0	[3, 4]
old_corpus_spanish-362223-383	old_corpus_spanish-366665-369	metro	0.0	[4, 4]
old_corpus_spanish-362223-383	old_corpus_spanish-468953-982	metro	2.0	[2, 4]
old_corpus_spanish-362223-383	old_corpus_spanish-489875-1507	metro	0.0	[1, 1]
modern_corpus_spanish-521557-454	modern_corpus_spanish-895878-132	metro	1.0	[4, 3]
old_corpus_spanish-362223-383	old_corpus_spanish-519230-648	metro	0.0	[4, 4]
old_corpus_spanish-362223-383	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 1, 3]
modern_corpus_spanish-871870-244	old_corpus_spanish-545697-403	metro	0.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-508898-540	metro	0.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-448488-979	metro	1.3333333333333333	[4, 2, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-411511-459	metro	0.6666666666666666	[4, 3, 4]
modern_corpus_spanish-827292-202	old_corpus_spanish-365026-464	metro	0.6666666666666666	[4, 4, 3, 3]
modern_corpus_spanish-871870-244	old_corpus_spanish-366178-334	metro	0.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-347627-429	metro	0.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-205851-386	metro	0.0	[2, 2]
