identifier1	identifier2	lemma
old_corpus_spanish-185562-454	old_corpus_spanish-524667-644	juguete
old_corpus_spanish-185562-454	old_corpus_spanish-454299-378	juguete
modern_corpus_spanish-519647-336	modern_corpus_spanish-866133-416	juguete
modern_corpus_spanish-751040-493	old_corpus_spanish-661005-277	juguete
modern_corpus_spanish-751040-493	old_corpus_spanish-64893-615	juguete
old_corpus_spanish-135557-485	old_corpus_spanish-682458-165	juguete
old_corpus_spanish-415697-48	old_corpus_spanish-64893-615	juguete
modern_corpus_spanish-672228-315	old_corpus_spanish-310978-777	juguete
old_corpus_spanish-415697-48	old_corpus_spanish-628236-225	juguete
modern_corpus_spanish-672228-315	old_corpus_spanish-454299-378	juguete
modern_corpus_spanish-519647-336	modern_corpus_spanish-54753-233	juguete
modern_corpus_spanish-519647-336	modern_corpus_spanish-751121-521	juguete
modern_corpus_spanish-519647-336	modern_corpus_spanish-846275-502	juguete
modern_corpus_spanish-519647-336	modern_corpus_spanish-854140-321	juguete
modern_corpus_spanish-519647-336	modern_corpus_spanish-862834-297	juguete
modern_corpus_spanish-768352-329	old_corpus_spanish-415697-48	juguete
modern_corpus_spanish-751040-493	modern_corpus_spanish-828032-299	juguete
old_corpus_spanish-185562-454	old_corpus_spanish-310978-777	juguete
modern_corpus_spanish-751121-521	modern_corpus_spanish-768352-329	juguete
old_corpus_spanish-221168-611	old_corpus_spanish-599660-997	juguete
modern_corpus_spanish-672228-315	modern_corpus_spanish-768352-329	juguete
modern_corpus_spanish-751121-521	modern_corpus_spanish-846319-175	juguete
modern_corpus_spanish-751121-521	modern_corpus_spanish-840195-323	juguete
modern_corpus_spanish-768352-329	old_corpus_spanish-513891-398	juguete
modern_corpus_spanish-751040-493	old_corpus_spanish-628236-225	juguete
modern_corpus_spanish-751040-493	old_corpus_spanish-310978-777	juguete
modern_corpus_spanish-751040-493	old_corpus_spanish-135557-485	juguete
modern_corpus_spanish-751040-493	modern_corpus_spanish-862834-297	juguete
modern_corpus_spanish-751121-521	old_corpus_spanish-621490-149	juguete
modern_corpus_spanish-751121-521	old_corpus_spanish-628236-225	juguete
old_corpus_spanish-628236-225	old_corpus_spanish-628735-550	juguete
modern_corpus_spanish-751121-521	old_corpus_spanish-628735-550	juguete
modern_corpus_spanish-751121-521	modern_corpus_spanish-78295-607	juguete
modern_corpus_spanish-768352-329	old_corpus_spanish-682458-165	juguete
modern_corpus_spanish-751040-493	modern_corpus_spanish-854282-402	juguete
modern_corpus_spanish-527059-690	modern_corpus_spanish-688584-254	maduro
modern_corpus_spanish-37149-910	old_corpus_spanish-185641-618	maduro
modern_corpus_spanish-37149-910	modern_corpus_spanish-650058-491	maduro
modern_corpus_spanish-748941-849	modern_corpus_spanish-749175-417	maduro
old_corpus_spanish-350043-958	old_corpus_spanish-444094-483	maduro
modern_corpus_spanish-650058-491	old_corpus_spanish-185641-618	maduro
modern_corpus_spanish-650060-522	modern_corpus_spanish-748941-849	maduro
modern_corpus_spanish-650060-522	modern_corpus_spanish-749255-403	maduro
old_corpus_spanish-258982-897	old_corpus_spanish-448962-987	maduro
old_corpus_spanish-258982-897	old_corpus_spanish-350043-958	maduro
modern_corpus_spanish-527059-690	modern_corpus_spanish-600623-538	maduro
modern_corpus_spanish-527059-690	old_corpus_spanish-605556-805	maduro
modern_corpus_spanish-650060-522	old_corpus_spanish-258982-897	maduro
modern_corpus_spanish-650075-813	modern_corpus_spanish-749255-403	maduro
modern_corpus_spanish-650075-813	old_corpus_spanish-327133-374	maduro
modern_corpus_spanish-650075-813	old_corpus_spanish-350043-958	maduro
modern_corpus_spanish-650075-813	old_corpus_spanish-439996-341	maduro
modern_corpus_spanish-245825-392	old_corpus_spanish-448962-987	maduro
old_corpus_spanish-327133-374	old_corpus_spanish-444094-483	maduro
old_corpus_spanish-350043-958	old_corpus_spanish-439996-341	maduro
old_corpus_spanish-599130-380	old_corpus_spanish-95176-1024	maduro
modern_corpus_spanish-245825-392	modern_corpus_spanish-37149-910	maduro
modern_corpus_spanish-527059-690	old_corpus_spanish-258982-897	maduro
modern_corpus_spanish-527059-690	old_corpus_spanish-185641-618	maduro
old_corpus_spanish-185641-618	old_corpus_spanish-599130-380	maduro
modern_corpus_spanish-245825-392	modern_corpus_spanish-665048-428	maduro
modern_corpus_spanish-37149-910	old_corpus_spanish-95176-1024	maduro
modern_corpus_spanish-245825-392	modern_corpus_spanish-883907-221	maduro
old_corpus_spanish-249988-659	old_corpus_spanish-501162-986	maduro
old_corpus_spanish-185641-618	old_corpus_spanish-249988-659	maduro
modern_corpus_spanish-146650-877	modern_corpus_spanish-749255-403	maduro
modern_corpus_spanish-146650-877	modern_corpus_spanish-68981-465	maduro
modern_corpus_spanish-245825-392	old_corpus_spanish-439996-341	maduro
modern_corpus_spanish-245825-392	old_corpus_spanish-423685-1330	maduro
modern_corpus_spanish-146650-877	modern_corpus_spanish-315467-1574	maduro
old_corpus_spanish-185641-618	old_corpus_spanish-439996-341	maduro
modern_corpus_spanish-146650-877	old_corpus_spanish-423685-1330	maduro
modern_corpus_spanish-146650-877	old_corpus_spanish-480913-377	maduro
modern_corpus_spanish-600623-538	old_corpus_spanish-432962-361	maduro
modern_corpus_spanish-600623-538	old_corpus_spanish-350043-958	maduro
modern_corpus_spanish-600623-538	old_corpus_spanish-258982-897	maduro
old_corpus_spanish-185641-618	old_corpus_spanish-350043-958	maduro
modern_corpus_spanish-600623-538	modern_corpus_spanish-650075-813	maduro
modern_corpus_spanish-68981-465	modern_corpus_spanish-749175-417	maduro
modern_corpus_spanish-665048-428	old_corpus_spanish-185641-618	maduro
old_corpus_spanish-185641-618	old_corpus_spanish-448962-987	maduro
modern_corpus_spanish-883907-221	old_corpus_spanish-444094-483	maduro
modern_corpus_spanish-883907-221	old_corpus_spanish-448962-987	maduro
modern_corpus_spanish-787860-411	old_corpus_spanish-605556-805	maduro
old_corpus_spanish-258982-897	old_corpus_spanish-599130-380	maduro
modern_corpus_spanish-787860-411	old_corpus_spanish-439996-341	maduro
old_corpus_spanish-480913-377	old_corpus_spanish-515032-640	maduro
modern_corpus_spanish-787860-411	old_corpus_spanish-327133-374	maduro
modern_corpus_spanish-884947-274	old_corpus_spanish-605556-805	maduro
modern_corpus_spanish-884947-274	old_corpus_spanish-95176-1024	maduro
old_corpus_spanish-185641-618	old_corpus_spanish-444094-483	maduro
modern_corpus_spanish-787860-411	old_corpus_spanish-444094-483	maduro
modern_corpus_spanish-650058-491	modern_corpus_spanish-688584-254	maduro
old_corpus_spanish-605556-805	old_corpus_spanish-610727-940	maduro
modern_corpus_spanish-748941-849	old_corpus_spanish-258982-897	maduro
modern_corpus_spanish-749255-403	old_corpus_spanish-327133-374	maduro
old_corpus_spanish-448962-987	old_corpus_spanish-515032-640	maduro
modern_corpus_spanish-688584-254	old_corpus_spanish-249988-659	maduro
modern_corpus_spanish-768021-340	old_corpus_spanish-185641-618	maduro
old_corpus_spanish-448962-987	old_corpus_spanish-605556-805	maduro
modern_corpus_spanish-768021-340	old_corpus_spanish-444094-483	maduro
modern_corpus_spanish-315467-1574	modern_corpus_spanish-527059-690	maduro
modern_corpus_spanish-315467-1574	modern_corpus_spanish-68981-465	maduro
modern_corpus_spanish-688584-254	old_corpus_spanish-497677-896	maduro
old_corpus_spanish-423685-1330	old_corpus_spanish-480913-377	maduro
modern_corpus_spanish-315467-1574	modern_corpus_spanish-650058-491	maduro
modern_corpus_spanish-749175-417	old_corpus_spanish-95176-1024	maduro
modern_corpus_spanish-749255-403	modern_corpus_spanish-884947-274	maduro
modern_corpus_spanish-749255-403	old_corpus_spanish-605556-805	maduro
modern_corpus_spanish-450758-967	modern_corpus_spanish-688584-254	maduro
old_corpus_spanish-157374-224	old_corpus_spanish-185641-618	maduro
modern_corpus_spanish-665048-428	old_corpus_spanish-432962-361	maduro
modern_corpus_spanish-665048-428	old_corpus_spanish-439996-341	maduro
old_corpus_spanish-497677-896	old_corpus_spanish-605556-805	maduro
old_corpus_spanish-157374-224	old_corpus_spanish-423685-1330	maduro
modern_corpus_spanish-315467-1574	old_corpus_spanish-610727-940	maduro
old_corpus_spanish-515032-640	old_corpus_spanish-605556-805	maduro
old_corpus_spanish-497677-896	old_corpus_spanish-599130-380	maduro
modern_corpus_spanish-665048-428	old_corpus_spanish-350043-958	maduro
modern_corpus_spanish-665048-428	old_corpus_spanish-258982-897	maduro
old_corpus_spanish-157374-224	old_corpus_spanish-444094-483	maduro
modern_corpus_spanish-748941-849	old_corpus_spanish-185641-618	maduro
modern_corpus_spanish-450758-967	modern_corpus_spanish-787860-411	maduro
modern_corpus_spanish-450758-967	modern_corpus_spanish-68981-465	maduro
modern_corpus_spanish-315467-1574	old_corpus_spanish-95176-1024	maduro
modern_corpus_spanish-665048-428	old_corpus_spanish-423685-1330	maduro
old_corpus_spanish-501162-986	old_corpus_spanish-95176-1024	maduro
modern_corpus_spanish-190193-572	old_corpus_spanish-87236-1151	maravilloso
modern_corpus_spanish-190193-572	old_corpus_spanish-70682-695	maravilloso
modern_corpus_spanish-122636-437	old_corpus_spanish-70682-695	maravilloso
modern_corpus_spanish-171054-313	old_corpus_spanish-70682-695	maravilloso
old_corpus_spanish-114654-415	old_corpus_spanish-651614-813	maravilloso
modern_corpus_spanish-122636-437	old_corpus_spanish-114654-415	maravilloso
modern_corpus_spanish-190193-572	old_corpus_spanish-102199-439	maravilloso
modern_corpus_spanish-122636-437	modern_corpus_spanish-888882-268	maravilloso
old_corpus_spanish-256828-521	old_corpus_spanish-70682-695	maravilloso
modern_corpus_spanish-122636-437	modern_corpus_spanish-837781-1075	maravilloso
old_corpus_spanish-51074-619	old_corpus_spanish-669395-451	maravilloso
old_corpus_spanish-51074-619	old_corpus_spanish-684949-1746	maravilloso
modern_corpus_spanish-190193-572	old_corpus_spanish-651614-813	maravilloso
old_corpus_spanish-51074-619	old_corpus_spanish-89197-574	maravilloso
modern_corpus_spanish-122636-437	old_corpus_spanish-51074-619	maravilloso
modern_corpus_spanish-795924-239	modern_corpus_spanish-857604-108	maravilloso
modern_corpus_spanish-760162-513	old_corpus_spanish-69995-657	maravilloso
old_corpus_spanish-114654-415	old_corpus_spanish-52673-243	maravilloso
old_corpus_spanish-69995-657	old_corpus_spanish-89197-574	maravilloso
old_corpus_spanish-52673-243	old_corpus_spanish-651614-813	maravilloso
modern_corpus_spanish-866745-325	old_corpus_spanish-111800-646	maravilloso
modern_corpus_spanish-190193-572	modern_corpus_spanish-795924-239	maravilloso
modern_corpus_spanish-190193-572	modern_corpus_spanish-847637-156	maravilloso
modern_corpus_spanish-190193-572	modern_corpus_spanish-874413-196	maravilloso
modern_corpus_spanish-823777-1497	old_corpus_spanish-368636-828	maravilloso
modern_corpus_spanish-803132-510	old_corpus_spanish-581066-214	maravilloso
modern_corpus_spanish-803132-510	old_corpus_spanish-52673-243	maravilloso
modern_corpus_spanish-803132-510	old_corpus_spanish-111800-646	maravilloso
modern_corpus_spanish-803132-510	modern_corpus_spanish-874413-196	maravilloso
modern_corpus_spanish-795924-239	old_corpus_spanish-669395-451	maravilloso
modern_corpus_spanish-801517-136	old_corpus_spanish-70682-695	maravilloso
modern_corpus_spanish-801517-136	old_corpus_spanish-651614-813	maravilloso
modern_corpus_spanish-874413-196	old_corpus_spanish-669395-451	maravilloso
modern_corpus_spanish-801517-136	old_corpus_spanish-52673-243	maravilloso
modern_corpus_spanish-823777-1497	old_corpus_spanish-684949-1746	maravilloso
modern_corpus_spanish-122636-437	modern_corpus_spanish-823957-247	maravilloso
modern_corpus_spanish-823957-247	old_corpus_spanish-102199-439	maravilloso
modern_corpus_spanish-823957-247	old_corpus_spanish-111800-646	maravilloso
modern_corpus_spanish-823957-247	old_corpus_spanish-368636-828	maravilloso
modern_corpus_spanish-823957-247	old_corpus_spanish-52673-243	maravilloso
modern_corpus_spanish-823957-247	old_corpus_spanish-87236-1151	maravilloso
old_corpus_spanish-114654-415	old_corpus_spanish-51074-619	maravilloso
modern_corpus_spanish-801517-136	old_corpus_spanish-69995-657	maravilloso
old_corpus_spanish-368636-828	old_corpus_spanish-581066-214	maravilloso
old_corpus_spanish-256828-521	old_corpus_spanish-651614-813	maravilloso
old_corpus_spanish-114654-415	old_corpus_spanish-87236-1151	maravilloso
modern_corpus_spanish-171054-313	modern_corpus_spanish-803132-510	maravilloso
old_corpus_spanish-368636-828	old_corpus_spanish-683194-1759	maravilloso
modern_corpus_spanish-830486-295	old_corpus_spanish-19880-885	maravilloso
modern_corpus_spanish-896333-261	old_corpus_spanish-87236-1151	maravilloso
modern_corpus_spanish-896333-261	old_corpus_spanish-256828-521	maravilloso
modern_corpus_spanish-779834-149	modern_corpus_spanish-847637-156	maravilloso
modern_corpus_spanish-779834-149	modern_corpus_spanish-888882-268	maravilloso
modern_corpus_spanish-779834-149	modern_corpus_spanish-906568-247	maravilloso
modern_corpus_spanish-830486-295	old_corpus_spanish-577955-1051	maravilloso
modern_corpus_spanish-830486-295	old_corpus_spanish-684949-1746	maravilloso
modern_corpus_spanish-171054-313	modern_corpus_spanish-823777-1497	maravilloso
modern_corpus_spanish-888882-268	old_corpus_spanish-52673-243	maravilloso
modern_corpus_spanish-888882-268	old_corpus_spanish-577955-1051	maravilloso
modern_corpus_spanish-888882-268	old_corpus_spanish-683194-1759	maravilloso
old_corpus_spanish-651614-813	old_corpus_spanish-684941-2389	maravilloso
old_corpus_spanish-651614-813	old_corpus_spanish-69995-657	maravilloso
modern_corpus_spanish-760162-513	old_corpus_spanish-91583-897	maravilloso
modern_corpus_spanish-760162-513	old_corpus_spanish-87236-1151	maravilloso
old_corpus_spanish-19880-885	old_corpus_spanish-684949-1746	maravilloso
modern_corpus_spanish-760162-513	modern_corpus_spanish-857604-108	maravilloso
modern_corpus_spanish-847637-156	old_corpus_spanish-684941-2389	maravilloso
modern_corpus_spanish-847637-156	old_corpus_spanish-581066-214	maravilloso
old_corpus_spanish-368636-828	old_corpus_spanish-684941-2389	maravilloso
old_corpus_spanish-669395-451	old_corpus_spanish-684949-1746	maravilloso
modern_corpus_spanish-779834-149	old_corpus_spanish-87236-1151	maravilloso
old_corpus_spanish-669395-451	old_corpus_spanish-89197-574	maravilloso
modern_corpus_spanish-760162-513	old_corpus_spanish-581066-214	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-102199-439	maravilloso
modern_corpus_spanish-830486-295	old_corpus_spanish-111800-646	maravilloso
modern_corpus_spanish-779834-149	modern_corpus_spanish-823957-247	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-51074-619	maravilloso
old_corpus_spanish-19880-885	old_corpus_spanish-577955-1051	maravilloso
old_corpus_spanish-256828-521	old_corpus_spanish-52673-243	maravilloso
old_corpus_spanish-256828-521	old_corpus_spanish-368636-828	maravilloso
old_corpus_spanish-683194-1759	old_corpus_spanish-91583-897	maravilloso
old_corpus_spanish-19880-885	old_corpus_spanish-669395-451	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-256828-521	maravilloso
modern_corpus_spanish-820684-646	modern_corpus_spanish-888882-268	maravilloso
modern_corpus_spanish-171054-313	modern_corpus_spanish-760162-513	maravilloso
modern_corpus_spanish-857604-108	old_corpus_spanish-684941-2389	maravilloso
modern_corpus_spanish-857604-108	old_corpus_spanish-51074-619	maravilloso
old_corpus_spanish-577955-1051	old_corpus_spanish-669395-451	maravilloso
modern_corpus_spanish-820684-646	old_corpus_spanish-111800-646	maravilloso
modern_corpus_spanish-857604-108	modern_corpus_spanish-866745-325	maravilloso
modern_corpus_spanish-171054-313	modern_corpus_spanish-857604-108	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-52673-243	maravilloso
old_corpus_spanish-111800-646	old_corpus_spanish-651614-813	maravilloso
modern_corpus_spanish-171054-313	modern_corpus_spanish-801517-136	maravilloso
old_corpus_spanish-111800-646	old_corpus_spanish-91583-897	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-577955-1051	maravilloso
modern_corpus_spanish-888882-268	old_corpus_spanish-91583-897	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-91583-897	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-669395-451	maravilloso
modern_corpus_spanish-906568-247	old_corpus_spanish-69995-657	maravilloso
modern_corpus_spanish-122636-437	old_corpus_spanish-91583-897	maravilloso
modern_corpus_spanish-171054-313	old_corpus_spanish-577955-1051	maravilloso
old_corpus_spanish-424487-603	old_corpus_spanish-637388-353	matiz
old_corpus_spanish-424487-603	old_corpus_spanish-683384-1181	matiz
modern_corpus_spanish-126566-629	modern_corpus_spanish-519149-799	matiz
modern_corpus_spanish-120042-241	modern_corpus_spanish-549072-672	matiz
modern_corpus_spanish-714554-590	old_corpus_spanish-577134-861	matiz
modern_corpus_spanish-126566-629	old_corpus_spanish-277610-1135	matiz
modern_corpus_spanish-126566-629	old_corpus_spanish-577134-861	matiz
modern_corpus_spanish-126566-629	old_corpus_spanish-637388-353	matiz
modern_corpus_spanish-712911-343	modern_corpus_spanish-734703-374	matiz
modern_corpus_spanish-712911-343	old_corpus_spanish-421000-1093	matiz
modern_corpus_spanish-712911-343	old_corpus_spanish-577134-861	matiz
modern_corpus_spanish-680425-431	old_corpus_spanish-637388-353	matiz
modern_corpus_spanish-680425-431	old_corpus_spanish-620427-1025	matiz
old_corpus_spanish-421000-1093	old_corpus_spanish-588707-459	matiz
modern_corpus_spanish-680425-431	old_corpus_spanish-333849-1133	matiz
modern_corpus_spanish-680425-431	old_corpus_spanish-279068-435	matiz
modern_corpus_spanish-680425-431	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-120042-241	modern_corpus_spanish-532258-307	matiz
modern_corpus_spanish-680425-431	modern_corpus_spanish-92247-335	matiz
modern_corpus_spanish-532258-307	old_corpus_spanish-421000-1093	matiz
modern_corpus_spanish-519149-799	modern_corpus_spanish-554366-326	matiz
modern_corpus_spanish-519149-799	modern_corpus_spanish-712911-343	matiz
modern_corpus_spanish-519149-799	old_corpus_spanish-333849-1133	matiz
modern_corpus_spanish-519149-799	old_corpus_spanish-577134-861	matiz
modern_corpus_spanish-714554-590	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-714554-590	old_corpus_spanish-277610-1135	matiz
modern_corpus_spanish-714554-590	old_corpus_spanish-279810-481	matiz
modern_corpus_spanish-519149-799	old_corpus_spanish-680476-641	matiz
modern_corpus_spanish-120042-241	modern_corpus_spanish-680425-431	matiz
modern_corpus_spanish-120042-241	modern_corpus_spanish-734703-374	matiz
old_corpus_spanish-498710-375	old_corpus_spanish-588707-459	matiz
modern_corpus_spanish-120042-241	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-734703-374	old_corpus_spanish-588707-459	matiz
modern_corpus_spanish-734703-374	old_corpus_spanish-498710-375	matiz
modern_corpus_spanish-714554-590	old_corpus_spanish-637388-353	matiz
old_corpus_spanish-637388-353	old_corpus_spanish-683384-1181	matiz
modern_corpus_spanish-532258-307	old_corpus_spanish-637388-353	matiz
old_corpus_spanish-33828-399	old_corpus_spanish-683384-1181	matiz
old_corpus_spanish-335733-599	old_corpus_spanish-588707-459	matiz
old_corpus_spanish-335733-599	old_corpus_spanish-577134-861	matiz
modern_corpus_spanish-554366-326	old_corpus_spanish-333849-1133	matiz
modern_corpus_spanish-554366-326	old_corpus_spanish-33342-575	matiz
modern_corpus_spanish-554366-326	modern_corpus_spanish-895258-164	matiz
modern_corpus_spanish-554366-326	modern_corpus_spanish-734703-374	matiz
modern_corpus_spanish-554366-326	modern_corpus_spanish-714554-590	matiz
modern_corpus_spanish-554366-326	modern_corpus_spanish-697049-491	matiz
modern_corpus_spanish-549072-672	old_corpus_spanish-335733-599	matiz
old_corpus_spanish-333849-1133	old_corpus_spanish-660183-845	matiz
old_corpus_spanish-333849-1133	old_corpus_spanish-637388-353	matiz
old_corpus_spanish-333849-1133	old_corpus_spanish-374754-331	matiz
old_corpus_spanish-333849-1133	old_corpus_spanish-33828-399	matiz
old_corpus_spanish-277610-1135	old_corpus_spanish-577134-861	matiz
old_corpus_spanish-277610-1135	old_corpus_spanish-660183-845	matiz
old_corpus_spanish-279068-435	old_corpus_spanish-333849-1133	matiz
old_corpus_spanish-33342-575	old_corpus_spanish-33828-399	matiz
old_corpus_spanish-211920-173	old_corpus_spanish-588707-459	matiz
old_corpus_spanish-211920-173	old_corpus_spanish-374754-331	matiz
old_corpus_spanish-211920-173	old_corpus_spanish-33828-399	matiz
old_corpus_spanish-33828-399	old_corpus_spanish-660183-845	matiz
modern_corpus_spanish-895258-164	old_corpus_spanish-421000-1093	matiz
modern_corpus_spanish-223389-248	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-223389-248	modern_corpus_spanish-538657-388	matiz
modern_corpus_spanish-895258-164	old_corpus_spanish-660183-845	matiz
modern_corpus_spanish-522625-496	modern_corpus_spanish-554366-326	matiz
modern_corpus_spanish-524053-551	old_corpus_spanish-588707-459	matiz
modern_corpus_spanish-92247-335	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-92247-335	old_corpus_spanish-335733-599	matiz
modern_corpus_spanish-177872-239	old_corpus_spanish-683384-1181	matiz
modern_corpus_spanish-522625-496	modern_corpus_spanish-538657-388	matiz
modern_corpus_spanish-524053-551	old_corpus_spanish-279810-481	matiz
modern_corpus_spanish-524053-551	old_corpus_spanish-637388-353	matiz
old_corpus_spanish-577134-861	old_corpus_spanish-588707-459	matiz
old_corpus_spanish-577134-861	old_corpus_spanish-637388-353	matiz
old_corpus_spanish-577134-861	old_corpus_spanish-660183-845	matiz
old_corpus_spanish-33828-399	old_corpus_spanish-680476-641	matiz
old_corpus_spanish-588707-459	old_corpus_spanish-683384-1181	matiz
modern_corpus_spanish-522625-496	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-92247-335	old_corpus_spanish-33828-399	matiz
modern_corpus_spanish-177872-239	old_corpus_spanish-680476-641	matiz
modern_corpus_spanish-522625-496	old_corpus_spanish-588707-459	matiz
modern_corpus_spanish-177872-239	old_corpus_spanish-421000-1093	matiz
modern_corpus_spanish-538657-388	old_corpus_spanish-211920-173	matiz
modern_corpus_spanish-538657-388	old_corpus_spanish-333849-1133	matiz
modern_corpus_spanish-177872-239	modern_corpus_spanish-712911-343	matiz
modern_corpus_spanish-230955-495	old_corpus_spanish-33828-399	matiz
modern_corpus_spanish-524053-551	old_corpus_spanish-335733-599	matiz
modern_corpus_spanish-532258-307	old_corpus_spanish-374754-331	matiz
modern_corpus_spanish-177872-239	modern_corpus_spanish-680425-431	matiz
modern_corpus_spanish-538657-388	old_corpus_spanish-680476-641	matiz
modern_corpus_spanish-538657-388	old_corpus_spanish-637388-353	matiz
modern_corpus_spanish-538657-388	old_corpus_spanish-374754-331	matiz
modern_corpus_spanish-177872-239	modern_corpus_spanish-92247-335	matiz
modern_corpus_spanish-538657-388	modern_corpus_spanish-895258-164	matiz
modern_corpus_spanish-177872-239	old_corpus_spanish-333849-1133	matiz
modern_corpus_spanish-177872-239	modern_corpus_spanish-519149-799	matiz
old_corpus_spanish-106072-318	old_corpus_spanish-491397-249	metal
modern_corpus_spanish-266828-679	old_corpus_spanish-106072-318	metal
modern_corpus_spanish-89950-529	old_corpus_spanish-313214-750	metal
modern_corpus_spanish-89950-529	old_corpus_spanish-284237-112	metal
modern_corpus_spanish-89950-529	old_corpus_spanish-24915-250	metal
modern_corpus_spanish-266828-679	old_corpus_spanish-390505-869	metal
modern_corpus_spanish-266828-679	old_corpus_spanish-558991-141	metal
modern_corpus_spanish-89950-529	old_corpus_spanish-237688-493	metal
modern_corpus_spanish-266828-679	modern_corpus_spanish-854034-53	metal
modern_corpus_spanish-266828-679	modern_corpus_spanish-822846-301	metal
modern_corpus_spanish-402424-436	modern_corpus_spanish-822846-301	metal
old_corpus_spanish-347483-363	old_corpus_spanish-558991-141	metal
old_corpus_spanish-347483-363	old_corpus_spanish-499114-341	metal
old_corpus_spanish-347483-363	old_corpus_spanish-426174-609	metal
modern_corpus_spanish-402424-436	old_corpus_spanish-124642-249	metal
modern_corpus_spanish-402424-436	old_corpus_spanish-24915-250	metal
modern_corpus_spanish-783244-479	old_corpus_spanish-500532-115	metal
modern_corpus_spanish-783244-479	old_corpus_spanish-24915-250	metal
modern_corpus_spanish-783244-479	modern_corpus_spanish-89950-529	metal
old_corpus_spanish-426174-609	old_corpus_spanish-500532-115	metal
modern_corpus_spanish-385072-425	modern_corpus_spanish-783244-479	metal
modern_corpus_spanish-385072-425	modern_corpus_spanish-822846-301	metal
old_corpus_spanish-426174-609	old_corpus_spanish-513377-451	metal
old_corpus_spanish-426174-609	old_corpus_spanish-558991-141	metal
modern_corpus_spanish-385072-425	modern_corpus_spanish-831470-346	metal
modern_corpus_spanish-89950-529	old_corpus_spanish-426174-609	metal
modern_corpus_spanish-783244-479	modern_corpus_spanish-822846-301	metal
modern_corpus_spanish-385088-1151	old_corpus_spanish-329869-387	metal
old_corpus_spanish-329869-387	old_corpus_spanish-491397-249	metal
old_corpus_spanish-313214-750	old_corpus_spanish-500532-115	metal
modern_corpus_spanish-894264-225	old_corpus_spanish-585729-483	metal
old_corpus_spanish-124642-249	old_corpus_spanish-313214-750	metal
old_corpus_spanish-124642-249	old_corpus_spanish-24915-250	metal
old_corpus_spanish-500532-115	old_corpus_spanish-513377-451	metal
modern_corpus_spanish-240923-827	modern_corpus_spanish-669217-449	metal
old_corpus_spanish-390505-869	old_corpus_spanish-585729-483	metal
modern_corpus_spanish-240923-827	modern_corpus_spanish-883557-135	metal
modern_corpus_spanish-240923-827	modern_corpus_spanish-402424-436	metal
modern_corpus_spanish-894264-225	old_corpus_spanish-513377-451	metal
modern_corpus_spanish-894264-225	old_corpus_spanish-500532-115	metal
modern_corpus_spanish-894264-225	old_corpus_spanish-284237-112	metal
modern_corpus_spanish-883557-135	old_corpus_spanish-513377-451	metal
old_corpus_spanish-124642-249	old_corpus_spanish-227241-603	metal
old_corpus_spanish-124642-249	old_corpus_spanish-159446-301	metal
modern_corpus_spanish-894264-225	old_corpus_spanish-106072-318	metal
modern_corpus_spanish-240923-827	modern_corpus_spanish-385081-143	metal
modern_corpus_spanish-240923-827	old_corpus_spanish-159446-301	metal
modern_corpus_spanish-240923-827	old_corpus_spanish-24915-250	metal
modern_corpus_spanish-240923-827	old_corpus_spanish-313214-750	metal
old_corpus_spanish-106072-318	old_corpus_spanish-558991-141	metal
old_corpus_spanish-106072-318	old_corpus_spanish-585729-483	metal
modern_corpus_spanish-669217-449	old_corpus_spanish-513377-451	metal
modern_corpus_spanish-669217-449	old_corpus_spanish-24915-250	metal
modern_corpus_spanish-669217-449	old_corpus_spanish-227241-603	metal
old_corpus_spanish-124642-249	old_corpus_spanish-558991-141	metal
old_corpus_spanish-124642-249	old_corpus_spanish-513377-451	metal
modern_corpus_spanish-240923-827	old_corpus_spanish-513377-451	metal
modern_corpus_spanish-131015-455	old_corpus_spanish-491397-249	metal
modern_corpus_spanish-131015-455	old_corpus_spanish-390505-869	metal
modern_corpus_spanish-131015-455	old_corpus_spanish-237688-493	metal
modern_corpus_spanish-131015-455	modern_corpus_spanish-894264-225	metal
modern_corpus_spanish-240923-827	old_corpus_spanish-369715-435	metal
modern_corpus_spanish-131015-455	modern_corpus_spanish-853989-141	metal
modern_corpus_spanish-131015-455	modern_corpus_spanish-727534-208	metal
modern_corpus_spanish-131015-455	modern_corpus_spanish-385088-1151	metal
modern_corpus_spanish-131015-455	modern_corpus_spanish-385081-143	metal
old_corpus_spanish-106072-318	old_corpus_spanish-513377-451	metal
old_corpus_spanish-329869-387	old_corpus_spanish-558991-141	metal
old_corpus_spanish-329869-387	old_corpus_spanish-585729-483	metal
modern_corpus_spanish-385072-425	modern_corpus_spanish-894264-225	metal
