identifier1	identifier2	lemma	median_cleaned	judgments
осуществимый-50-13	осуществимый-51-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-6-13	осуществимый-7-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-94-13	осуществимый-95-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-80-13	осуществимый-81-13	осуществимый	4.0	[4, 4, 4, 3, 4]
осуществимый-84-13	осуществимый-85-13	осуществимый	4.0	[4, 4, 4, 3, 4]
осуществимый-82-13	осуществимый-83-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-78-13	осуществимый-79-13	осуществимый	4.0	[3, 4, 3, 4, 4]
осуществимый-76-13	осуществимый-77-13	осуществимый	4.0	[4, 3, 3, 4, 4]
осуществимый-74-13	осуществимый-75-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-72-13	осуществимый-73-13	осуществимый	3.0	[3, 3, 4, 3, 3]
осуществимый-70-13	осуществимый-71-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-48-13	осуществимый-49-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-88-13	осуществимый-89-13	осуществимый	3.0	[3, 3, 4, 3, 4]
осуществимый-44-13	осуществимый-45-13	осуществимый	4.0	[4, 4, 4, 3, 4]
осуществимый-60-13	осуществимый-61-13	осуществимый	4.0	[4, 3, 4, 4, 4]
осуществимый-4-13	осуществимый-5-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-2-13	осуществимый-3-13	осуществимый	4.0	[4, 4, 3, 4, 3]
осуществимый-42-13	осуществимый-43-13	осуществимый	4.0	[4, 3, 4, 4, 4]
осуществимый-14-13	осуществимый-15-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-12-13	осуществимый-13-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-118-13	осуществимый-119-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-116-13	осуществимый-117-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-20-13	осуществимый-21-13	осуществимый	4.0	[4, 4, 3, 4, 4]
осуществимый-112-13	осуществимый-113-13	осуществимый	4.0	[4, 4, 3, 4, 4]
осуществимый-110-13	осуществимый-111-13	осуществимый	4.0	[4, 3, 4, 4, 4]
осуществимый-114-13	осуществимый-115-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-104-13	осуществимый-105-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-38-13	осуществимый-39-13	осуществимый	4.0	[3, 4, 4, 3, 4]
осуществимый-108-13	осуществимый-109-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-32-13	осуществимый-33-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-30-13	осуществимый-31-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-34-13	осуществимый-35-13	осуществимый	4.0	[3, 4, 4, 4, 3]
осуществимый-0-13	осуществимый-1-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-10-13	осуществимый-11-13	осуществимый	4.0	[4, 4, 4, 4, 4]
осуществимый-100-13	осуществимый-101-13	осуществимый	4.0	[4, 3, 4, 4, 4]
осуществимый-24-13	осуществимый-25-13	осуществимый	4.0	[4, 4, 4, 4, 4]
1700-1916_памятник_3188-14	1918-1990_памятник_3189-14	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3186-16	1992-2016_памятник_3187-16	памятник	4.0	[4, 3, 4]
1700-1916_памятник_3184-16	1992-2016_памятник_3185-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3182-14	1918-1990_памятник_3183-14	памятник	3.0	[3, 3, 4]
1700-1916_памятник_3182-16	1992-2016_памятник_3183-16	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3192-15	1992-2016_памятник_3193-15	памятник	2.0	[2, 2, 2]
1918-1990_памятник_3134-15	1992-2016_памятник_3135-15	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3136-15	1992-2016_памятник_3137-15	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3138-15	1992-2016_памятник_3139-15	памятник	1.0	[1, 1, 1]
1918-1990_памятник_3140-15	1992-2016_памятник_3141-15	памятник	1.0	[1, 1, 1]
1918-1990_памятник_3142-15	1992-2016_памятник_3143-15	памятник	1.0	[1, 1, 1]
1918-1990_памятник_3146-15	1992-2016_памятник_3147-15	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3152-15	1992-2016_памятник_3153-15	памятник	3.0	[3, 4, 3]
1918-1990_памятник_3154-15	1992-2016_памятник_3155-15	памятник	4.0	[3, 4, 4]
1918-1990_памятник_3166-15	1992-2016_памятник_3167-15	памятник	2.0	[1, 2, 2]
1918-1990_памятник_3170-15	1992-2016_памятник_3171-15	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3172-15	1992-2016_памятник_3173-15	памятник	3.0	[3, 4, 3]
1918-1990_памятник_3174-15	1992-2016_памятник_3175-15	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3176-15	1992-2016_памятник_3177-15	памятник	3.0	[3, 4, 3]
1918-1990_памятник_3182-15	1992-2016_памятник_3183-15	памятник	3.0	[3, 3, 3]
1918-1990_памятник_3186-15	1992-2016_памятник_3187-15	памятник	2.0	[3, 2, 2]
1918-1990_памятник_3188-15	1992-2016_памятник_3189-15	памятник	4.0	[4, 4, 4]
1918-1990_памятник_3190-15	1992-2016_памятник_3191-15	памятник	3.0	[2, 3, 3]
1700-1916_памятник_3180-14	1918-1990_памятник_3181-14	памятник	3.0	[3, 3, 4]
1700-1916_памятник_3178-16	1992-2016_памятник_3179-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3138-16	1992-2016_памятник_3139-16	памятник	2.0	[2, 2, 2]
1700-1916_памятник_3176-14	1918-1990_памятник_3177-14	памятник	3.0	[3, 3, 2]
1700-1916_памятник_3176-16	1992-2016_памятник_3177-16	памятник	3.0	[3, 2, 3]
1700-1916_памятник_3136-14	1918-1990_памятник_3137-14	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3138-14	1918-1990_памятник_3139-14	памятник	1.0	[1, 2, 1]
1700-1916_памятник_3140-14	1918-1990_памятник_3141-14	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3140-16	1992-2016_памятник_3141-16	памятник	3.0	[2, 3, 3]
1700-1916_памятник_3142-14	1918-1990_памятник_3143-14	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3142-16	1992-2016_памятник_3143-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3144-14	1918-1990_памятник_3145-14	памятник	1.0	[1, 1, 1]
1700-1916_памятник_3146-16	1992-2016_памятник_3147-16	памятник	1.0	[1, 1, 1]
1700-1916_памятник_3148-14	1918-1990_памятник_3149-14	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3148-16	1992-2016_памятник_3149-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3132-14	1918-1990_памятник_3133-14	памятник	4.0	[3, 4, 4]
1700-1916_памятник_3152-14	1918-1990_памятник_3153-14	памятник	2.0	[2, 2, 3]
1700-1916_памятник_3152-16	1992-2016_памятник_3153-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3156-14	1918-1990_памятник_3157-14	памятник	2.0	[3, 2, 2]
1700-1916_памятник_3158-16	1992-2016_памятник_3159-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3160-14	1918-1990_памятник_3161-14	памятник	2.0	[2, 2, 3]
1700-1916_памятник_3162-14	1918-1990_памятник_3163-14	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3166-16	1992-2016_памятник_3167-16	памятник	3.0	[3, 2, 3]
1700-1916_памятник_3174-16	1992-2016_памятник_3175-16	памятник	4.0	[4, 4, 4]
1700-1916_памятник_3172-16	1992-2016_памятник_3173-16	памятник	2.0	[2, 1, 2]
1700-1916_памятник_3150-16	1992-2016_памятник_3151-16	памятник	4.0	[4, 4, 4]
партиец-90-13	партиец-91-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-92-13	партиец-93-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-94-13	партиец-95-13	партиец	4.0	[3, 4, 4, 4, 4]
партиец-28-13	партиец-29-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-98-13	партиец-99-13	партиец	4.0	[4, 3, 4, 4, 4]
партиец-24-13	партиец-25-13	партиец	4.0	[3, 4, 4, 4, 4]
партиец-88-13	партиец-89-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-32-13	партиец-33-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-96-13	партиец-97-13	партиец	4.0	[4, 3, 4, 4, 3]
партиец-86-13	партиец-87-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-76-13	партиец-77-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-82-13	партиец-83-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-8-13	партиец-9-13	партиец	4.0	[3, 4, 4, 4, 4]
партиец-78-13	партиец-79-13	партиец	4.0	[4, 4, 3, 4, 4]
партиец-74-13	партиец-75-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-72-13	партиец-73-13	партиец	4.0	[4, 3, 4, 4, 4]
партиец-70-13	партиец-71-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-68-13	партиец-69-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-66-13	партиец-67-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-34-13	партиец-35-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-64-13	партиец-65-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-22-13	партиец-23-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-84-13	партиец-85-13	партиец	4.0	[3, 4, 4, 4, 4]
партиец-36-13	партиец-37-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-110-13	партиец-111-13	партиец	4.0	[4, 4, 3, 4, 4]
партиец-4-13	партиец-5-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-60-13	партиец-61-13	партиец	4.0	[4, 3, 4, 4, 4]
партиец-6-13	партиец-7-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-0-13	партиец-1-13	партиец	4.0	[4, 4, 4, 4, 3]
партиец-100-13	партиец-101-13	партиец	4.0	[4, 3, 4, 4, 4]
партиец-58-13	партиец-59-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-52-13	партиец-53-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-48-13	партиец-49-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-46-13	партиец-47-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-44-13	партиец-45-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-42-13	партиец-43-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-38-13	партиец-39-13	партиец	4.0	[4, 4, 4, 3, 4]
партиец-102-13	партиец-103-13	партиец	4.0	[4, 4, 3, 4, 4]
партиец-106-13	партиец-107-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-108-13	партиец-109-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-112-13	партиец-113-13	партиец	4.0	[4, 4, 3, 4, 4]
партиец-114-13	партиец-115-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-116-13	партиец-117-13	партиец	4.0	[4, 4, 4, 4, 3]
партиец-14-13	партиец-15-13	партиец	3.0	[3, 3, 4, 4, 3]
партиец-16-13	партиец-17-13	партиец	4.0	[4, 4, 3, 4, 4]
партиец-18-13	партиец-19-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-2-13	партиец-3-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-40-13	партиец-41-13	партиец	4.0	[4, 4, 3, 4, 4]
партиец-104-13	партиец-105-13	партиец	4.0	[4, 4, 4, 4, 4]
партиец-62-13	партиец-63-13	партиец	4.0	[4, 4, 4, 3, 4]
партиец-20-13	партиец-21-13	партиец	4.0	[4, 4, 4, 4, 4]
перестройка-90-13	перестройка-91-13	перестройка	2.0	[2, 2, 2, 1, 1]
перестройка-22-13	перестройка-23-13	перестройка	4.0	[4, 4, 3, 4, 4]
перестройка-10-13	перестройка-11-13	перестройка	1.0	[1, 1, 1, 1, 1]
перестройка-102-13	перестройка-103-13	перестройка	1.0	[1, 1, 1, 2, 1]
перестройка-108-13	перестройка-109-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-112-13	перестройка-113-13	перестройка	1.0	[1, 2, 1, 1, 1]
перестройка-118-13	перестройка-119-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-16-13	перестройка-17-13	перестройка	1.0	[1, 2, 1, 1, 1]
перестройка-24-13	перестройка-25-13	перестройка	1.0	[1, 1, 1, 2, 1]
перестройка-26-13	перестройка-27-13	перестройка	1.0	[1, 2, 1, 1, 1]
перестройка-28-13	перестройка-29-13	перестройка	4.0	[4, 4, 4, 4, 3]
перестройка-30-13	перестройка-31-13	перестройка	1.0	[1, 2, 2, 1, 1]
перестройка-34-13	перестройка-35-13	перестройка	1.0	[1, 1, 1, 1, 2]
перестройка-40-13	перестройка-41-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-48-13	перестройка-49-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-54-13	перестройка-55-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-44-13	перестройка-45-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-60-13	перестройка-61-13	перестройка	1.0	[2, 1, 1, 2, 1]
перестройка-64-13	перестройка-65-13	перестройка	4.0	[3, 4, 4, 4, 4]
перестройка-76-13	перестройка-77-13	перестройка	1.0	[1, 1, 1, 1, 1]
перестройка-78-13	перестройка-79-13	перестройка	1.0	[1, 2, 1, 1, 1]
перестройка-8-13	перестройка-9-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-80-13	перестройка-81-13	перестройка	1.0	[1, 1, 2, 1, 1]
перестройка-86-13	перестройка-87-13	перестройка	1.0	[1, 1, 1, 1, 1]
перестройка-56-13	перестройка-57-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-92-13	перестройка-93-13	перестройка	4.0	[4, 4, 4, 4, 4]
перестройка-96-13	перестройка-97-13	перестройка	4.0	[4, 4, 4, 4, 4]
переулок-4-12	переулок-5-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-78-12	переулок-79-12	переулок	4.0	[4, 3, 4, 3, 4]
переулок-8-12	переулок-9-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-96-12	переулок-97-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-88-12	переулок-89-12	переулок	4.0	[4, 3, 3, 4, 4]
переулок-90-12	переулок-91-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-84-12	переулок-85-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-86-12	переулок-87-12	переулок	4.0	[4, 3, 4, 4, 4]
переулок-40-12	переулок-41-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-92-12	переулок-93-12	переулок	4.0	[3, 4, 4, 4, 4]
переулок-42-12	переулок-43-12	переулок	4.0	[4, 3, 4, 4, 4]
переулок-72-12	переулок-73-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-54-12	переулок-55-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-56-12	переулок-57-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-58-12	переулок-59-12	переулок	4.0	[3, 4, 4, 4, 4]
переулок-60-12	переулок-61-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-62-12	переулок-63-12	переулок	4.0	[3, 3, 4, 4, 4]
переулок-74-12	переулок-75-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-76-12	переулок-77-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-98-12	переулок-99-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-64-12	переулок-65-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-66-12	переулок-67-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-68-12	переулок-69-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-52-12	переулок-53-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-32-12	переулок-33-12	переулок	4.0	[4, 4, 4, 3, 4]
переулок-34-12	переулок-35-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-2-12	переулок-3-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-24-12	переулок-25-12	переулок	4.0	[3, 4, 4, 4, 4]
переулок-28-12	переулок-29-12	переулок	4.0	[3, 3, 4, 4, 4]
переулок-18-12	переулок-19-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-16-12	переулок-17-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-14-12	переулок-15-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-118-12	переулок-119-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-116-12	переулок-117-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-114-12	переулок-115-12	переулок	4.0	[3, 4, 3, 4, 4]
переулок-112-12	переулок-113-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-38-12	переулок-39-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-110-12	переулок-111-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-108-12	переулок-109-12	переулок	4.0	[3, 4, 4, 4, 4]
переулок-106-12	переулок-107-12	переулок	4.0	[3, 4, 4, 4, 3]
переулок-100-12	переулок-101-12	переулок	4.0	[4, 4, 3, 4, 4]
переулок-10-12	переулок-11-12	переулок	4.0	[4, 4, 4, 4, 4]
переулок-26-12	переулок-27-12	переулок	4.0	[4, 4, 4, 4, 3]
пионер-0-12	пионер-1-12	пионер	4.0	[4, 4, 4, 4, 4]
пионер-100-12	пионер-101-12	пионер	4.0	[4, 4, 4, 4, 3]
пионер-98-12	пионер-99-12	пионер	4.0	[4, 4, 4, 4, 4]
пионер-106-12	пионер-107-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-90-12	пионер-91-12	пионер	4.0	[4, 4, 3, 4, 4]
пионер-86-12	пионер-87-12	пионер	4.0	[3, 4, 4, 4, 3]
пионер-72-12	пионер-73-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-102-12	пионер-103-12	пионер	1.0	[1, 1, 2, 1, 2]
пионер-60-12	пионер-61-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-6-12	пионер-7-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-56-12	пионер-57-12	пионер	1.0	[1, 1, 2, 1, 1]
пионер-40-12	пионер-41-12	пионер	4.0	[4, 4, 4, 4, 4]
пионер-66-12	пионер-67-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-34-12	пионер-35-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-4-12	пионер-5-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-118-12	пионер-119-12	пионер	4.0	[4, 4, 4, 4, 4]
пионер-12-12	пионер-13-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-50-12	пионер-51-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-22-12	пионер-23-12	пионер	4.0	[4, 4, 4, 4, 4]
пионер-28-12	пионер-29-12	пионер	1.0	[1, 1, 1, 1, 1]
пионер-32-12	пионер-33-12	пионер	4.0	[4, 4, 4, 4, 3]
пионер-14-12	пионер-15-12	пионер	1.0	[1, 1, 1, 1, 1]
1918-1990_писк_3288-15	1992-2016_писк_3295-16	писк	4.0	[4, 4, 4]
1918-1990_писк_3292-15	1992-2016_писк_3293-15	писк	4.0	[4, 4, 4]
1918-1990_писк_3298-15	1992-2016_писк_3299-15	писк	1.0	[1, 1, 1]
1918-1990_писк_3300-15	1992-2016_писк_3309-16	писк	4.0	[4, 4, 4]
1918-1990_писк_3302-15	1992-2016_писк_3303-15	писк	4.0	[4, 3, 4]
1918-1990_писк_3304-15	1992-2016_писк_3305-15	писк	4.0	[4, 4, 4]
1918-1990_писк_3306-15	1992-2016_писк_3307-15	писк	4.0	[4, 4, 3]
1918-1990_писк_3310-15	1992-2016_писк_3311-15	писк	1.0	[2, 1, 1]
1918-1990_писк_3290-15	1992-2016_писк_3291-15	писк	4.0	[4, 4, 4]
1700-1916_писк_3302-14	1918-1990_писк_3303-14	писк	4.0	[4, 4, 4]
1918-1990_писк_3286-15	1992-2016_писк_3287-15	писк	1.0	[1, 1, 1]
1700-1916_писк_3276-16	1992-2016_писк_3277-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3278-14	1918-1990_писк_3279-14	писк	3.0	[3, 3, 4]
1700-1916_писк_3280-14	1918-1990_писк_3281-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3280-16	1992-2016_писк_3281-16	писк	4.0	[4, 3, 4]
1700-1916_писк_3284-16	1992-2016_писк_3285-16	писк	3.0	[3, 3, 4]
1700-1916_писк_3286-14	1918-1990_писк_3287-14	писк	3.0	[4, 3, 3]
1700-1916_писк_3286-16	1992-2016_писк_3287-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3288-16	1992-2016_писк_3289-16	писк	3.0	[4, 3, 3]
1700-1916_писк_3294-16	1992-2016_писк_3295-16	писк	4.0	[4, 4, 4]
1700-1916_писк_3296-14	1918-1990_писк_3262-15	писк	4.0	[4, 4, 4]
1700-1916_писк_3298-16	1992-2016_писк_3299-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3300-14	1918-1990_писк_3301-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3302-16	1992-2016_писк_3285-15	писк	4.0	[3, 4, 4]
1700-1916_писк_3304-14	1918-1990_писк_3305-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3304-16	1992-2016_писк_3305-16	писк	4.0	[4, 4, 4]
1700-1916_писк_3306-16	1992-2016_писк_3307-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3308-14	1918-1990_писк_3309-14	писк	1.0	[1, 2, 1]
1700-1916_писк_3310-16	1918-1990_писк_3269-14	писк	2.0	[2, 2, 3]
1700-1916_писк_3312-16	1992-2016_писк_3313-16	писк	4.0	[4, 4, 4]
1700-1916_писк_3314-16	1992-2016_писк_3315-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3300-16	1992-2016_писк_3301-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3274-14	1918-1990_писк_3275-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3272-16	1992-2016_писк_3273-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3294-14	1918-1990_писк_3295-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3272-14	1918-1990_писк_3273-14	писк	1.0	[2, 1, 1]
1918-1990_писк_3280-15	1992-2016_писк_3281-15	писк	4.0	[4, 3, 4]
1700-1916_писк_3272-14	1992-2016_писк_3293-16	писк	2.0	[1, 2, 2]
1918-1990_писк_3274-15	1992-2016_писк_3275-15	писк	1.0	[1, 1, 1]
1918-1990_писк_3273-14	1992-2016_писк_3269-15	писк	4.0	[4, 4, 4]
1918-1990_писк_3270-15	1992-2016_писк_3271-15	писк	1.0	[1, 1, 1]
1918-1990_писк_3264-15	1992-2016_писк_3265-15	писк	4.0	[4, 4, 4]
1918-1990_писк_3262-15	1992-2016_писк_3263-15	писк	4.0	[4, 4, 4]
1918-1990_писк_3260-15	1992-2016_писк_3261-15	писк	4.0	[4, 4, 4]
1918-1990_писк_3258-15	1992-2016_писк_3259-15	писк	4.0	[4, 4, 3]
1918-1990_писк_3256-15	1992-2016_писк_3257-15	писк	2.0	[2, 2, 1]
1700-1916_писк_3252-14	1918-1990_писк_3253-14	писк	4.0	[4, 3, 4]
1918-1990_писк_3278-15	1992-2016_писк_3279-15	писк	4.0	[4, 4, 4]
1700-1916_писк_3258-14	1918-1990_писк_3259-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3258-16	1918-1990_писк_3289-14	писк	4.0	[4, 4, 3]
1700-1916_писк_3258-16	1992-2016_писк_3259-16	писк	4.0	[4, 4, 4]
1700-1916_писк_3260-14	1918-1990_писк_3261-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3262-14	1918-1990_писк_3263-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3264-14	1918-1990_писк_3265-14	писк	4.0	[4, 3, 4]
1700-1916_писк_3264-16	1992-2016_писк_3265-16	писк	4.0	[4, 4, 3]
1700-1916_писк_3266-16	1992-2016_писк_3267-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3270-14	1918-1990_писк_3271-14	писк	4.0	[4, 4, 4]
1700-1916_писк_3256-16	1992-2016_писк_3257-16	писк	1.0	[1, 1, 1]
1700-1916_писк_3270-16	1992-2016_писк_3271-16	писк	4.0	[4, 3, 4]
1918-1990_план_3328-15	1992-2016_план_3329-15	план	4.0	[4, 3, 4]
1918-1990_план_3326-15	1992-2016_план_3327-15	план	1.0	[1, 1, 1]
1918-1990_план_3324-15	1992-2016_план_3325-15	план	2.0	[2, 2, 3]
1700-1916_план_3310-14	1918-1990_план_3311-14	план	4.0	[4, 4, 3]
1918-1990_план_3316-15	1992-2016_план_3317-15	план	3.0	[3, 4, 3]
1918-1990_план_3314-15	1992-2016_план_3315-15	план	1.0	[1, 1, 1]
1918-1990_план_3332-15	1992-2016_план_3333-15	план	2.0	[2, 3, 2]
1700-1916_план_3312-14	1918-1990_план_3313-14	план	3.0	[3, 3, 4]
1918-1990_план_3320-15	1992-2016_план_3321-15	план	1.0	[1, 1, 1]
1918-1990_план_3334-15	1992-2016_план_3335-15	план	3.0	[3, 4, 3]
1918-1990_план_3348-15	1992-2016_план_3349-15	план	1.0	[1, 1, 1]
1918-1990_план_3342-15	1992-2016_план_3343-15	план	1.0	[1, 1, 1]
1918-1990_план_3344-15	1992-2016_план_3345-15	план	3.0	[3, 3, 4]
1918-1990_план_3346-15	1992-2016_план_3347-15	план	2.0	[2, 2, 1]
1918-1990_план_3356-15	1992-2016_план_3357-15	план	1.0	[1, 1, 1]
1918-1990_план_3360-15	1992-2016_план_3361-15	план	4.0	[4, 4, 4]
1918-1990_план_3362-15	1992-2016_план_3363-15	план	4.0	[4, 4, 4]
1918-1990_план_3364-15	1992-2016_план_3365-15	план	2.0	[2, 1, 2]
1918-1990_план_3370-15	1992-2016_план_3371-15	план	3.0	[3, 3, 3]
1700-1916_план_3316-14	1918-1990_план_3317-14	план	1.0	[1, 2, 1]
1918-1990_план_3336-15	1992-2016_план_3337-15	план	1.0	[1, 1, 1]
1700-1916_план_3316-16	1992-2016_план_3317-16	план	1.0	[1, 1, 1]
1700-1916_план_3348-14	1918-1990_план_3349-14	план	1.0	[1, 2, 1]
1700-1916_план_3320-14	1918-1990_план_3321-14	план	1.0	[1, 1, 1]
1700-1916_план_3374-16	1992-2016_план_3375-16	план	1.0	[1, 1, 1]
1700-1916_план_3372-16	1992-2016_план_3373-16	план	4.0	[4, 4, 4]
1700-1916_план_3368-14	1918-1990_план_3369-14	план	4.0	[4, 3, 4]
1700-1916_план_3362-16	1992-2016_план_3363-16	план	3.0	[3, 3, 4]
1700-1916_план_3358-16	1992-2016_план_3359-16	план	4.0	[4, 4, 4]
1700-1916_план_3358-14	1918-1990_план_3359-14	план	1.0	[1, 1, 2]
1700-1916_план_3356-14	1918-1990_план_3357-14	план	4.0	[4, 4, 4]
1700-1916_план_3354-16	1992-2016_план_3355-16	план	1.0	[1, 1, 1]
1700-1916_план_3352-14	1918-1990_план_3353-14	план	4.0	[4, 4, 4]
1700-1916_план_3350-14	1918-1990_план_3351-14	план	4.0	[4, 4, 4]
1700-1916_план_3348-16	1992-2016_план_3349-16	план	3.0	[4, 3, 3]
