identifier1	identifier2	lemma	median_cleaned	judgments
bib11653811_18960425_145317_62_0004_alto.xml-58-12	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4, 4, 4, 4]
bib11653790_18951206_145648_50_0001_alto.xml-47-35	bib19225772_18271219_148004_148_0005_alto.xml-3-37	kokärt	4.0	[4, 4, 4]
bib11653790_18951206_145648_50_0001_alto.xml-47-35	bib19225792_18130612_147359_24_0004_alto.xml-3-26	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18170401_148004_36_0003_alto.xml-7-3	kokärt	4.0	[4, 4]
bib11653790_18951206_145648_50_0001_alto.xml-47-35	bib19225792_18260128_147359_4_0005_alto.xml-4-7	kokärt	4.0	[4, 4]
bib11653790_18970618_145648_47_0001_alto.xml-10-31	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18280205_148004_15_0003_alto.xml-2-11	kokärt	4.0	[4, 4, 4]
bib11653790_18971203_145648_95_0001_alto.xml-18-54	bib19225792_18000906_147359_36_0004_alto.xml-6-16	kokärt	4.0	[4, 4]
bib11653790_18971221_145648_100_0001_alto.xml-17-21	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18240526_148004_60_0004_alto.xml-2-27	kokärt	4.0	[4, 4]
bib11653790_18971221_145648_100_0001_alto.xml-17-21	bib19225772_18030114_148004_7_0004_alto.xml-5-45	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18270509_148004_53_0003_alto.xml-7-13	kokärt	4.0	[4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18270629_148004_74_0003_alto.xml-10-7	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18270807_148004_90_0003_alto.xml-4-26	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18271120_148004_135_0004_alto.xml-1-12	kokärt	4.0	[4, 4, 4, 4]
bib11653790_18971217_145648_99_0001_alto.xml-16-54	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4, 4, 4]
bib11653790_18991205_145648_95_0001_alto.xml-6-54	bib19225772_18231007_148004_114_0003_alto.xml-10-3	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18050424_148004_46_0003_alto.xml-6-46	kokärt	4.0	[4, 4, 4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18010819_148004_94_0004_alto.xml-3-23	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18030601_148004_62_0003_alto.xml-1-61	kokärt	4.0	[4, 4]
bib11653790_19001123_145648_93_0001_alto.xml-10-26	bib19277277_18300419_147682_88_0003_alto.xml-50-4	kokärt	4.0	[4, 4]
bib11653790_19021118_145648_90_0001_alto.xml-27-26	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4, 4]
bib11653790_19001123_145648_93_0001_alto.xml-10-26	bib19227291_18290204_145289_6_0004_alto.xml-13-1	kokärt	4.0	[4, 4, 4]
bib11653790_19021118_145648_90_0001_alto.xml-27-26	bib19225772_18270620_148004_70_0003_alto.xml-0-13	kokärt	4.0	[4, 4]
bib11653790_19021118_145648_90_0001_alto.xml-27-53	bib11653811_18951221_145317_198_0004_alto.xml-98-11	kokärt	4.0	[4, 4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225792_18000809_147359_32_0004_alto.xml-0-2	kokärt	4.0	[4, 4, 4]
bib11653790_18961211_145648_50_0001_alto.xml-28-78	bib19225772_18270629_148004_74_0003_alto.xml-10-7	kokärt	4.0	[4, 4, 4]
bib11653790_18961211_145648_50_0001_alto.xml-28-78	bib19225772_18270807_148004_90_0003_alto.xml-4-26	kokärt	4.0	[4, 4]
bib11653790_18961211_145648_50_0001_alto.xml-28-78	bib19225792_18091223_147359_51_0005_alto.xml-5-10	kokärt	4.0	[4, 4]
bib11653790_19011206_145648_96_0001_alto.xml-21-53	bib19225792_18000301_147359_9_0005_alto.xml-2-16	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18141019_148004_120_0003_alto.xml-6-4	kokärt	4.0	[4, 4]
bib11653790_19011206_145648_96_0001_alto.xml-21-53	bib19225772_17970307_148003_19_0003_alto.xml-14-2	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18000606_148004_63_0004_alto.xml-4-4	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18271120_148004_135_0004_alto.xml-1-12	kokärt	4.0	[4, 4]
bib11653811_18960111_145317_5_0004_alto.xml-106-11	bib15873936_18950924_147385_112_0003_alto.xml-34-9	kokärt	4.0	[4, 4]
bib11653790_18961211_145648_50_0001_alto.xml-28-78	bib19225772_18050424_148004_46_0003_alto.xml-6-46	kokärt	4.0	[4, 4]
bib11653790_19001214_145648_99_0001_alto.xml-20-26	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4]
bib11653790_18950104_145648_1_0001_alto.xml-44-125	bib15975087_18950118_145596_10_0004_alto.xml-89-4	kokärt	4.0	[4, 4]
bib11653790_18950104_145648_1_0001_alto.xml-44-125	bib19225772_17990517_148004_56_0004_alto.xml-3-46	kokärt	4.0	[4, 4]
bib11653790_18950104_145648_1_0001_alto.xml-44-125	bib19225772_18001223_148004_147_0003_alto.xml-7-32	kokärt	4.0	[4, 4, 4]
bib11653790_18950104_145648_1_0001_alto.xml-44-125	bib19225772_18050424_148004_46_0003_alto.xml-6-46	kokärt	4.0	[4, 4]
bib11653790_18950104_145648_1_0001_alto.xml-44-125	bib19225772_18271219_148004_148_0005_alto.xml-3-37	kokärt	4.0	[4, 4]
bib11653790_18950104_145648_1_0001_alto.xml-44-125	bib19225792_18290124_147359_4_0005_alto.xml-1-17	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225792_18000906_147359_36_0004_alto.xml-6-16	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225792_18130612_147359_24_0004_alto.xml-3-26	kokärt	4.0	[4, 4]
bib11653790_18961204_145648_49_0001_alto.xml-26-78	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225792_18221109_147359_45_0003_alto.xml-0-51	kokärt	4.0	[4, 4, 4, 4, 4]
bib11653790_18961204_145648_49_0001_alto.xml-26-78	bib19225772_18050424_148004_46_0003_alto.xml-6-46	kokärt	4.0	[4, 4]
bib11653790_18961204_145648_49_0001_alto.xml-26-78	bib19225792_18290124_147359_4_0005_alto.xml-1-17	kokärt	4.0	[4, 4, 4]
bib11653790_18961211_145648_50_0001_alto.xml-28-54	bib19225772_18030601_148004_62_0003_alto.xml-1-61	kokärt	4.0	[4, 4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225792_18231004_147359_39_0002_alto.xml-4-15	kokärt	4.0	[4, 4, 4]
bib11653790_18961211_145648_50_0001_alto.xml-28-78	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4, 4, 4]
bib11653790_18961218_145648_51_0001_alto.xml-43-25	bib19225758_18950726_144022_171_0001_alto.xml-106-1	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18000905_148004_101_0004_alto.xml-3-3	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18271219_148004_148_0005_alto.xml-3-37	kokärt	4.0	[4, 4, 4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18200204_148004_15_0003_alto.xml-4-25	kokärt	4.0	[4, 4]
bib11653790_18961218_145648_51_0001_alto.xml-43-25	bib19225772_18200204_148004_15_0003_alto.xml-4-25	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18270620_148004_70_0003_alto.xml-1-17	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18270629_148004_74_0003_alto.xml-10-7	kokärt	4.0	[4, 4]
bib11653790_19011206_145648_96_0001_alto.xml-21-53	bib11653811_18951221_145317_198_0004_alto.xml-98-11	kokärt	4.0	[4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib11653811_18951221_145317_198_0004_alto.xml-98-11	kokärt	4.0	[4, 4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18030601_148004_62_0003_alto.xml-1-61	kokärt	4.0	[4, 4, 4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18020115_148004_5_0003_alto.xml-2-20	kokärt	4.0	[4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4, 4, 4, 4, 4, 4, 4, 4]
bib11653790_19011206_145648_96_0001_alto.xml-21-53	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib11653811_18960627_145317_96_0004_alto.xml-24-12	kokärt	4.0	[4, 4, 4, 4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18240526_148004_60_0004_alto.xml-2-27	kokärt	4.0	[4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_17960715_148003_56_0004_alto.xml-4-17	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib15650837_18950904_146391_205_0001_alto.xml-18-34	kokärt	4.0	[4, 4, 4]
bib11653790_18950607_145648_24_0001_alto.xml-50-31	bib11653811_18960613_145317_89_0004_alto.xml-29-12	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19225772_18000812_148004_90_0003_alto.xml-1-2	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18000822_148004_95_0003_alto.xml-8-8	kokärt	4.0	[4, 4, 4, 4]
bib11653790_19001218_145648_100_0001_alto.xml-10-23	bib19225772_18020914_148004_105_0003_alto.xml-4-2	kokärt	4.0	[4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib15869824_18951218_145700_101_0004_alto.xml-16-43	kokärt	4.0	[4, 4]
bib11653811_18960613_145317_89_0004_alto.xml-29-12	bib19225772_18231007_148004_114_0003_alto.xml-10-3	kokärt	4.0	[4, 4, 4, 4]
bib11653811_18951221_145317_198_0004_alto.xml-98-11	bib19223423_18291216_145063_100_0004_alto.xml-11-34	kokärt	4.0	[4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib11653811_18980907_145317_137_0001_alto.xml-72-26	krita	1.0	[1, 1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15650837_18951223_146391_299_0002_alto.xml-36-19	krita	4.0	[4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15650814_18950527_146365_122_0003_alto.xml-36-13	krita	4.0	[4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib13506739_18131104_144030_256_0006_alto.xml-8-3	krita	1.0	[1, 1]
bib11653811_19000221_145317_28_0003_alto.xml-98-26	bib15761097_18950330_145020_38_0006_alto.xml-80-7	krita	4.0	[4, 4]
bib11653811_19000221_145317_28_0003_alto.xml-98-26	bib15650814_18950614_146365_137_0003_alto.xml-15-13	krita	1.0	[1, 1]
bib13506739_17970228_144030_49_0003_alto.xml-4-5	bib19225772_18050712_148004_78_0003_alto.xml-9-16	krita	4.0	[4, 4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib13506739_18010331_144030_73_0006_alto.xml-1-0	krita	1.0	[1, 1]
bib15975090_18950716_148377_83_0003_alto.xml-19-10	bib19225772_18110222_148004_22_0002_alto.xml-8-8	krita	1.0	[1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib11653811_19010316_145317_43_0004_alto.xml-19-5	krita	4.0	[4, 4]
bib11653828_18081209_144028_287_0002_alto.xml-16-12	bib11653838_19020725_147024_30_0004_alto.xml-138-10	krita	1.0	[1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib11653811_18970920_145317_145_0003_alto.xml-119-52	krita	1.0	[1, 1, 1]
bib19225758_18950506_144022_104_0002_alto.xml-179-27	bib19225772_18280812_148004_91_0004_alto.xml-9-3	krita	1.0	[1, 1]
bib11653806_18060715_145120_72_0001_alto.xml-2-3	bib19225772_18260728_148004_86_0003_alto.xml-1-6	krita	4.0	[4, 4]
bib15975090_18950716_148377_83_0003_alto.xml-19-10	bib19227462_18951221_147640_298_0006_alto.xml-29-14	krita	1.0	[1, 1, 1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib19225772_18260728_148004_86_0003_alto.xml-1-6	krita	1.0	[1, 1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib19225772_18060620_148004_67_0003_alto.xml-15-4	krita	1.0	[1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib19225758_18951016_144022_241_0002_alto.xml-51-19	krita	4.0	[4, 4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15978012_18951219_148361_296_0016_alto.xml-9-14	krita	1.0	[1, 1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15975090_18950716_148377_83_0003_alto.xml-19-10	krita	4.0	[4, 4]
bib19225772_18110222_148004_22_0002_alto.xml-8-8	bib19225772_18260728_148004_86_0003_alto.xml-1-6	krita	4.0	[4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15873936_18960111_147385_4_0004_alto.xml-136-19	krita	4.0	[4, 4, 4]
bib19223423_18280531_145063_44_0003_alto.xml-7-10	bib19277180_18951219_147374_103_0001_alto.xml-34-8	krita	4.0	[4, 4]
bib13506739_17911215_144030_291_0003_alto.xml-0-1	bib15650814_18950527_146365_122_0003_alto.xml-36-13	krita	1.0	[1, 1]
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib19227462_18950806_147640_180_0003_alto.xml-153-14	krita	1.0	[1, 1]
bib11653828_18081209_144028_287_0002_alto.xml-16-12	bib15873371_18950524_145112_139_0003_alto.xml-129-31	krita	1.0	[1, 1]
bib13506739_17911215_144030_291_0003_alto.xml-0-1	bib15650837_18951005_146391_232_0007_alto.xml-129-14	krita	4.0	[4, 4]
bib11653806_18060715_145120_72_0001_alto.xml-2-3	bib15873936_18960111_147385_4_0004_alto.xml-136-19	krita	1.0	[1, 1]
bib19227462_18951221_147640_298_0006_alto.xml-29-14	bib19277277_18950508_147683_124_0002_alto.xml-54-4	krita	2.0	[2, 2]
bib11653823_18241126_144010_276_0008_alto.xml-2-3	bib13506739_18200502_144030_100_0007_alto.xml-4-42	krita	4.0	[4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib15760690_18950126_145050_15_0001_alto.xml-14-0	krita	1.0	[1, 1, 1, 1]
bib19223423_18280726_145063_60_0002_alto.xml-4-31	bib19225772_18241217_148004_146_0003_alto.xml-1-21	krita	1.0	[1, 1]
bib11653828_18080802_144028_176_0002_alto.xml-10-40	bib19225772_18250426_148004_47_0003_alto.xml-7-4	krita	4.0	[4, 4, 4]
bib15975090_18950716_148377_83_0003_alto.xml-19-10	bib19277277_18950508_147683_124_0002_alto.xml-54-4	krita	1.0	[1, 1, 1]
bib15975090_18950716_148377_83_0003_alto.xml-19-10	bib19277277_18260911_147682_210_0001_alto.xml-30-45	krita	1.0	[1, 1, 1]
bib11653806_18060715_145120_72_0001_alto.xml-2-3	bib13506739_18081214_144030_291_0003_alto.xml-3-25	krita	4.0	[4, 4]
bib15760690_18950706_145050_101_0001_alto.xml-71-5	bib19225772_18280813_148004_92_0003_alto.xml-6-3	krita	4.0	[4, 4]
bib11653811_18970917_145317_143_0003_alto.xml-100-21	bib19225758_18950207_144022_32_0002_alto.xml-131-9	krita	1.0	[1, 1]
bib15760690_18950706_145050_101_0001_alto.xml-71-5	bib15873936_18960521_147385_59_0002_alto.xml-109-43	krita	1.0	[1, 1]
bib19225772_18240622_148004_70_0003_alto.xml-3-19	bib19277180_18951219_147374_103_0001_alto.xml-34-8	krita	4.0	[4, 4]
bib11653811_19010316_145317_43_0004_alto.xml-19-5	bib13506739_17930326_144030_69_0003_alto.xml-3-5	krita	1.0	[1, 1]
bib13506739_18020910_144030_206_0006_alto.xml-3-18	bib19227462_18950806_147640_180_0003_alto.xml-153-14	krita	2.0	[2, 2]
bib15975090_18950716_148377_83_0003_alto.xml-19-10	bib19225772_18060620_148004_67_0003_alto.xml-15-4	krita	1.0	[1, 1]
bib15975090_18950716_148377_83_0003_alto.xml-19-10	bib19225758_18950516_144022_113_0003_alto.xml-16-7	krita	4.0	[4, 4, 4]
bib11653828_17930518_144028_111_0004_alto.xml-1-24	bib13506739_18010331_144030_73_0006_alto.xml-1-0	krita	3.0	[3, 3, 2]
bib11653828_17930518_144028_111_0004_alto.xml-1-24	bib19225758_18950506_144022_104_0002_alto.xml-179-27	krita	1.0	[1, 1, 1]
bib11653828_17930518_144028_111_0004_alto.xml-1-24	bib19225758_18951016_144022_241_0002_alto.xml-51-19	krita	1.0	[1, 1]
bib15760690_18950223_145050_31_0001_alto.xml-2-0	bib19225772_18020526_148004_59_0004_alto.xml-1-26	krita	4.0	[4, 4]
bib11653811_19030925_145317_148_0003_alto.xml-30-5	bib19225758_18950506_144022_104_0002_alto.xml-179-27	krita	1.0	[1, 1, 1]
bib11653811_19010316_145317_43_0004_alto.xml-19-5	bib13506739_18131104_144030_256_0006_alto.xml-8-3	krita	1.0	[1, 1]
bib11653811_19010316_145317_43_0004_alto.xml-19-5	bib13506739_18160808_144030_182_0006_alto.xml-3-3	krita	1.0	[1, 1]
bib19225772_18241217_148004_146_0003_alto.xml-1-21	bib19227462_18950806_147640_180_0003_alto.xml-153-14	krita	4.0	[4, 4]
bib11653811_19020210_145317_22_0004_alto.xml-38-13	bib19223423_18280531_145063_44_0003_alto.xml-7-10	krita	4.0	[4, 4]
bib19225772_18250426_148004_47_0003_alto.xml-7-4	bib19225772_18260815_148004_93_0006_alto.xml-6-6	krita	4.0	[4, 4]
bib19225772_18250426_148004_47_0003_alto.xml-7-4	bib19227291_18961205_145289_147_0002_alto.xml-115-19	krita	1.0	[2, 1, 1]
bib11653811_19010316_145317_43_0004_alto.xml-19-5	bib15761570_18950822_146176_138_0004_alto.xml-71-20	krita	1.0	[1, 1, 1]
bib11653828_18291201_144028_279_0003_alto.xml-20-26	bib19277277_18950508_147683_124_0002_alto.xml-54-4	krita	2.0	[3, 2, 3, 2, 2]
bib11653828_18291201_144028_279_0003_alto.xml-20-26	bib19225772_18021112_148004_131_0004_alto.xml-7-8	krita	2.0	[2, 2]
bib11653828_18291201_144028_279_0003_alto.xml-20-26	bib15873936_18960111_147385_4_0004_alto.xml-136-19	krita	1.0	[1, 1, 1]
bib15650814_18950527_146365_122_0003_alto.xml-36-13	bib19277277_18300324_147682_69_0005_alto.xml-40-38	krita	1.0	[1, 1]
bib15760690_18950706_145050_101_0001_alto.xml-71-5	bib19225772_18280812_148004_91_0004_alto.xml-9-3	krita	4.0	[4, 4]
bib15761570_18950822_146176_138_0004_alto.xml-71-20	bib19225772_18110222_148004_22_0002_alto.xml-8-8	krita	3.0	[3, 3, 2]
bib13506739_17930326_144030_69_0003_alto.xml-3-5	bib15761570_18950822_146176_138_0004_alto.xml-71-20	krita	3.0	[3, 3]
bib11653811_18970920_145317_145_0003_alto.xml-119-52	bib19225772_18021112_148004_131_0004_alto.xml-7-8	krita	2.0	[2, 2]
bib11653811_19030925_145317_148_0003_alto.xml-30-5	bib15873936_18960521_147385_59_0001_alto.xml-10-19	krita	3.0	[3, 3]
bib13506739_17970228_144030_49_0003_alto.xml-4-5	bib19225772_18060620_148004_67_0003_alto.xml-15-4	krita	4.0	[4, 4, 4]
bib11653811_18970920_145317_145_0003_alto.xml-119-52	bib19225758_18950506_144022_104_0002_alto.xml-179-27	krita	1.0	[1, 1, 1]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib19225772_18280812_148004_91_0004_alto.xml-9-3	krita	1.0	[1, 1]
bib19223423_18110601_145063_44_0005_alto.xml-5-18	bib19225758_18951016_144022_241_0002_alto.xml-51-19	krita	1.0	[1, 1, 1]
bib11653811_19010316_145317_43_0004_alto.xml-19-5	bib11653828_18291201_144028_279_0003_alto.xml-20-26	krita	1.0	[1, 1, 1]
bib11653811_19010316_145317_43_0004_alto.xml-19-5	bib11653838_19031120_147024_47_0004_alto.xml-193-46	krita	4.0	[4, 4, 4]
bib11653828_18080802_144028_176_0002_alto.xml-10-40	bib15761097_18950330_145020_38_0006_alto.xml-80-7	krita	4.0	[4, 4]
bib15873371_18950123_145112_22_0003_alto.xml-1-17	bib19223423_18280531_145063_44_0003_alto.xml-7-10	krita	3.0	[3, 3]
bib13506739_18081214_144030_291_0003_alto.xml-3-25	bib13506739_18131104_144030_256_0006_alto.xml-8-3	krita	4.0	[4, 4, 4]
bib13506739_18081214_144030_291_0003_alto.xml-3-25	bib19225758_18950506_144022_104_0002_alto.xml-179-27	krita	1.0	[1, 1]
bib13506739_18081214_144030_291_0003_alto.xml-3-25	bib19225758_18950516_144022_113_0003_alto.xml-16-7	krita	1.0	[1, 1, 1]
bib19223423_18300807_145063_63_0003_alto.xml-6-7	bib19225772_18280813_148004_92_0003_alto.xml-6-3	krita	4.0	[4, 4, 4]
bib19223423_18110601_145063_44_0005_alto.xml-5-18	bib19225758_18950516_144022_113_0003_alto.xml-16-7	krita	1.0	[1, 1]
bib13506739_18081214_144030_291_0003_alto.xml-3-25	bib19225792_18111012_147359_41_0003_alto.xml-0-5	krita	4.0	[4, 4]
bib19225772_18230604_148004_62_0003_alto.xml-11-10	bib19225772_18230708_148004_75_0003_alto.xml-10-10	krita	4.0	[4, 4]
bib19225772_18230604_148004_62_0003_alto.xml-11-10	bib19225772_18250426_148004_47_0003_alto.xml-7-4	krita	4.0	[4, 4]
bib19225772_18230604_148004_62_0003_alto.xml-11-10	bib19277277_18951030_147683_296_0009_alto.xml-49-6	krita	4.0	[4, 4]
bib11653806_18000723_145120_84_0002_alto.xml-0-9	bib13506739_18290319_144030_65_0004_alto.xml-3-1	krita	4.0	[4, 4]
bib13506739_18081214_144030_291_0003_alto.xml-3-25	bib15760690_18950126_145050_15_0001_alto.xml-14-0	krita	4.0	[4, 4, 4]
bib19225772_18070605_148004_62_0003_alto.xml-5-30	bib19225772_18230604_148004_62_0003_alto.xml-11-10	krita	4.0	[4, 4, 4]
bib19223423_18110601_145063_44_0005_alto.xml-5-18	bib19225772_18110222_148004_22_0002_alto.xml-8-8	krita	4.0	[4, 4, 4]
bib11653790_18990530_145648_41_0004_alto.xml-79-37	bib19227462_18951221_147640_298_0006_alto.xml-29-14	krita	1.0	[1, 1]
bib11653806_18030126_145120_9_0002_alto.xml-0-38	bib19225792_18230405_147359_13_0005_alto.xml-1-46	krita	4.0	[4, 4]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib15650837_18951005_146391_232_0007_alto.xml-129-14	krita	4.0	[4, 4]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib15650837_18951223_146391_299_0002_alto.xml-36-19	krita	1.0	[1, 1]
bib11653811_19030925_145317_148_0003_alto.xml-30-5	bib13506739_18170512_144030_108_0011_alto.xml-11-1	krita	2.0	[2, 2, 2]
bib15761097_18950330_145020_38_0006_alto.xml-80-7	bib15873936_18950720_147385_84_0004_alto.xml-13-61	krita	4.0	[4, 4]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib15760690_18950126_145050_15_0001_alto.xml-14-0	krita	4.0	[4, 4, 4, 4, 4]
bib13506739_18180512_144030_106_0007_alto.xml-13-2	bib19225772_18250426_148004_47_0003_alto.xml-7-4	krita	4.0	[4, 4]
bib11653811_19030925_145317_148_0003_alto.xml-30-5	bib13506739_18010331_144030_73_0006_alto.xml-1-0	krita	3.0	[3, 3, 2]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib13506739_18180618_144030_137_0002_alto.xml-2-25	krita	4.0	[4, 4]
bib11653811_19030925_145317_148_0003_alto.xml-30-5	bib15873936_18960111_147385_4_0004_alto.xml-136-19	krita	1.0	[1, 1]
bib15761570_18950822_146176_138_0004_alto.xml-71-20	bib15975090_18950716_148377_83_0003_alto.xml-19-10	krita	1.0	[1, 1, 1]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib19225772_18110222_148004_22_0002_alto.xml-8-8	krita	4.0	[4, 3, 4]
bib15761570_18950822_146176_138_0004_alto.xml-71-20	bib15873936_18960111_147385_4_0004_alto.xml-136-19	krita	1.0	[1, 1]
bib11653838_19031120_147024_47_0004_alto.xml-193-46	bib13506739_18170512_144030_108_0011_alto.xml-11-1	krita	1.0	[1, 1]
bib11653838_19031120_147024_47_0004_alto.xml-193-46	bib13506739_18180618_144030_137_0002_alto.xml-2-25	krita	1.0	[1, 1]
bib11653838_19031120_147024_47_0004_alto.xml-193-46	bib15760690_18950126_145050_15_0001_alto.xml-14-0	krita	1.0	[1, 1, 1, 1]
bib11653838_19031120_147024_47_0004_alto.xml-193-46	bib15873936_18960111_147385_4_0004_alto.xml-136-19	krita	4.0	[4, 4, 4]
bib15650814_18950903_146365_205_0004_alto.xml-119-16	bib15650835_18950618_146472_52_0004_alto.xml-46-13	krita	3.0	[3, 3]
bib15650814_18950614_146365_137_0003_alto.xml-15-13	bib15650837_18060712_146391_55_0004_alto.xml-3-36	krita	1.0	[1, 1]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib13506739_18010331_144030_73_0006_alto.xml-1-0	krita	4.0	[4, 4, 4]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib11653838_19031120_147024_47_0004_alto.xml-193-46	krita	1.0	[1, 1]
bib11653790_18950531_145648_23_0006_alto.xml-50-8	bib11653828_18291201_144028_279_0003_alto.xml-20-26	krita	3.0	[3, 3, 2]
bib13506739_18250420_144030_89_0006_alto.xml-10-0	bib15650837_18060712_146391_55_0004_alto.xml-3-36	krita	4.0	[4, 4, 4]
bib11653811_19030925_145317_148_0003_alto.xml-30-5	bib15650837_18951223_146391_299_0002_alto.xml-36-19	krita	1.0	[1, 1]
bib13506739_18180618_144030_137_0002_alto.xml-2-25	bib19227462_18951221_147640_298_0006_alto.xml-29-14	krita	3.0	[3, 3, 2]
bib13506739_18180618_144030_137_0002_alto.xml-2-25	bib19223423_18110601_145063_44_0005_alto.xml-5-18	krita	4.0	[4, 3, 4]
bib13506739_18180618_144030_137_0002_alto.xml-2-25	bib15760690_18950126_145050_15_0001_alto.xml-14-0	krita	4.0	[4, 4, 4, 4]
bib13506739_18180618_144030_137_0002_alto.xml-2-25	bib15650837_18951223_146391_299_0002_alto.xml-36-19	krita	1.0	[1, 1]
bib15761570_18950822_146176_138_0004_alto.xml-71-20	bib19225772_18050712_148004_78_0003_alto.xml-9-16	krita	3.0	[3, 3, 2]
