identifier1	identifier2	lemma	median_cleaned	judgments
modern_corpus_spanish-860577-72	old_corpus_spanish-468953-982	metro	3.0	[3, 3]
modern_corpus_spanish-819962-146	modern_corpus_spanish-860577-72	metro	4.0	[4, 4]
modern_corpus_spanish-860577-72	modern_corpus_spanish-895878-132	metro	4.0	[4, 4]
modern_corpus_spanish-819962-146	modern_corpus_spanish-871870-244	metro	4.0	[4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-362223-383	metro	4.0	[4, 4, 4]
modern_corpus_spanish-860577-72	old_corpus_spanish-362223-383	metro	4.0	[4, 4]
modern_corpus_spanish-819962-146	old_corpus_spanish-362223-383	metro	4.0	[4, 4]
modern_corpus_spanish-860577-72	old_corpus_spanish-508898-540	metro	4.0	[4, 4]
modern_corpus_spanish-860577-72	old_corpus_spanish-448488-979	metro	4.0	[4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-366665-369	metro	4.0	[4, 4]
modern_corpus_spanish-860577-72	old_corpus_spanish-519230-648	metro	4.0	[4, 4]
modern_corpus_spanish-815289-316	modern_corpus_spanish-871870-244	metro	4.0	[4, 4]
modern_corpus_spanish-815289-316	old_corpus_spanish-365026-464	metro	4.0	[4, 4]
modern_corpus_spanish-815289-316	old_corpus_spanish-366178-334	metro	4.0	[4, 4]
modern_corpus_spanish-860793-309	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-860793-309	old_corpus_spanish-411511-459	metro	4.0	[4, 4]
modern_corpus_spanish-860793-309	old_corpus_spanish-366178-334	metro	4.0	[4, 4]
modern_corpus_spanish-815289-316	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
old_corpus_spanish-347627-429	old_corpus_spanish-519230-648	metro	4.0	[4, 4, 3, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-492175-319	metro	4.0	[4, 4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-860793-309	old_corpus_spanish-365026-464	metro	4.0	[4, 4]
modern_corpus_spanish-860793-309	old_corpus_spanish-205851-386	metro	3.0	[3, 4, 3]
modern_corpus_spanish-819962-146	old_corpus_spanish-448488-979	metro	4.0	[4, 4]
old_corpus_spanish-347627-429	old_corpus_spanish-366178-334	metro	4.0	[4, 4]
modern_corpus_spanish-830661-113	old_corpus_spanish-205851-386	metro	2.0	[2, 2, 1]
modern_corpus_spanish-830661-113	old_corpus_spanish-545697-403	metro	4.0	[4, 4]
modern_corpus_spanish-819962-146	old_corpus_spanish-489875-1507	metro	1.0	[1, 1, 1]
modern_corpus_spanish-827292-202	old_corpus_spanish-575071-478	metro	4.0	[4, 4]
modern_corpus_spanish-240119-494	old_corpus_spanish-98465-121	metro	4.0	[4, 4]
modern_corpus_spanish-853034-173	old_corpus_spanish-365026-464	metro	4.0	[4, 4]
modern_corpus_spanish-853034-173	old_corpus_spanish-362223-383	metro	4.0	[4, 4]
modern_corpus_spanish-853034-173	old_corpus_spanish-347627-429	metro	4.0	[4, 4, 4]
modern_corpus_spanish-853034-173	old_corpus_spanish-110500-136	metro	1.0	[1, 1]
modern_corpus_spanish-853034-173	modern_corpus_spanish-871870-244	metro	4.0	[4, 3, 4]
modern_corpus_spanish-853034-173	modern_corpus_spanish-860577-72	metro	4.0	[4, 3, 4]
modern_corpus_spanish-521557-454	modern_corpus_spanish-755872-423	metro	2.0	[2, 2]
modern_corpus_spanish-521557-454	modern_corpus_spanish-815070-297	metro	3.0	[3, 3, 3]
modern_corpus_spanish-309455-582	modern_corpus_spanish-815070-297	metro	3.0	[3, 3]
modern_corpus_spanish-309455-582	modern_corpus_spanish-819962-146	metro	4.0	[4, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-831023-475	metro	4.0	[4, 4]
modern_corpus_spanish-309455-582	old_corpus_spanish-575071-478	metro	4.0	[4, 4, 4]
modern_corpus_spanish-309455-582	old_corpus_spanish-57815-620	metro	3.0	[2, 3, 3]
modern_corpus_spanish-827292-202	modern_corpus_spanish-871870-244	metro	3.0	[4, 3, 3]
modern_corpus_spanish-827292-202	old_corpus_spanish-448488-979	metro	4.0	[4, 4]
modern_corpus_spanish-521557-454	old_corpus_spanish-110500-136	metro	1.0	[1, 1]
modern_corpus_spanish-521557-454	modern_corpus_spanish-853034-173	metro	4.0	[4, 4]
modern_corpus_spanish-521557-454	modern_corpus_spanish-831023-475	metro	4.0	[4, 4, 3, 4]
modern_corpus_spanish-827292-202	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-853034-173	old_corpus_spanish-366178-334	metro	4.0	[4, 4, 4]
modern_corpus_spanish-853034-173	old_corpus_spanish-411511-459	metro	4.0	[4, 4]
modern_corpus_spanish-853034-173	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-853034-173	old_corpus_spanish-492175-319	metro	4.0	[4, 4]
modern_corpus_spanish-819962-146	old_corpus_spanish-519230-648	metro	4.0	[4, 4]
modern_corpus_spanish-819962-146	old_corpus_spanish-98465-121	metro	4.0	[4, 4, 3, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-521557-454	metro	4.0	[4, 4, 4]
modern_corpus_spanish-309455-582	modern_corpus_spanish-750898-285	metro	4.0	[4, 3, 4]
modern_corpus_spanish-830661-113	old_corpus_spanish-98465-121	metro	4.0	[4, 4]
modern_corpus_spanish-831023-475	modern_corpus_spanish-853034-173	metro	4.0	[4, 4]
modern_corpus_spanish-240119-494	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 2]
modern_corpus_spanish-240119-494	old_corpus_spanish-489875-1507	metro	1.0	[1, 1, 1]
modern_corpus_spanish-240119-494	old_corpus_spanish-362223-383	metro	4.0	[4, 4, 3, 4]
modern_corpus_spanish-819962-146	old_corpus_spanish-508898-540	metro	4.0	[4, 4]
modern_corpus_spanish-240119-494	old_corpus_spanish-110500-136	metro	1.0	[1, 1]
modern_corpus_spanish-240119-494	modern_corpus_spanish-827292-202	metro	3.0	[4, 3, 3]
modern_corpus_spanish-240119-494	modern_corpus_spanish-815070-297	metro	3.0	[3, 3]
modern_corpus_spanish-240119-494	modern_corpus_spanish-521557-454	metro	4.0	[4, 4]
modern_corpus_spanish-831023-475	modern_corpus_spanish-871870-244	metro	4.0	[4, 4]
modern_corpus_spanish-831023-475	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-831023-475	old_corpus_spanish-575071-478	metro	4.0	[4, 4]
modern_corpus_spanish-521557-454	modern_corpus_spanish-819962-146	metro	4.0	[4, 4]
modern_corpus_spanish-831023-475	old_corpus_spanish-594502-606	metro	1.0	[1, 1]
modern_corpus_spanish-853034-173	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 2]
modern_corpus_spanish-240119-494	modern_corpus_spanish-860793-309	metro	4.0	[4, 3, 4]
modern_corpus_spanish-831023-475	old_corpus_spanish-57815-620	metro	2.0	[2, 2]
old_corpus_spanish-545697-403	old_corpus_spanish-594502-606	metro	1.0	[1, 1]
modern_corpus_spanish-402418-746	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
old_corpus_spanish-448488-979	old_corpus_spanish-508898-540	metro	4.0	[4, 4]
old_corpus_spanish-448488-979	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-215931-589	modern_corpus_spanish-753089-284	metro	1.0	[1, 1]
modern_corpus_spanish-215931-589	modern_corpus_spanish-815070-297	metro	3.0	[3, 3]
modern_corpus_spanish-215931-589	modern_corpus_spanish-860577-72	metro	4.0	[4, 4]
modern_corpus_spanish-215931-589	old_corpus_spanish-411511-459	metro	4.0	[4, 4]
modern_corpus_spanish-215931-589	old_corpus_spanish-468953-982	metro	2.0	[2, 2]
modern_corpus_spanish-215931-589	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-215931-589	old_corpus_spanish-519230-648	metro	4.0	[4, 4, 3]
modern_corpus_spanish-376184-779	modern_corpus_spanish-753089-284	metro	1.0	[1, 1]
modern_corpus_spanish-215931-589	old_corpus_spanish-545697-403	metro	4.0	[4, 4]
modern_corpus_spanish-376184-779	modern_corpus_spanish-755872-423	metro	2.0	[2, 2]
modern_corpus_spanish-895878-132	old_corpus_spanish-366665-369	metro	4.0	[4, 4, 3]
modern_corpus_spanish-895878-132	old_corpus_spanish-347627-429	metro	4.0	[4, 4]
modern_corpus_spanish-376184-779	modern_corpus_spanish-827292-202	metro	3.0	[4, 3, 3]
modern_corpus_spanish-376184-779	modern_corpus_spanish-895878-132	metro	4.0	[4, 4, 3]
modern_corpus_spanish-376184-779	old_corpus_spanish-366178-334	metro	4.0	[4, 4]
old_corpus_spanish-411511-459	old_corpus_spanish-545697-403	metro	4.0	[4, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-366665-369	metro	4.0	[4, 4]
modern_corpus_spanish-402418-746	old_corpus_spanish-98465-121	metro	4.0	[4, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-411511-459	metro	4.0	[4, 4]
modern_corpus_spanish-376184-779	old_corpus_spanish-448488-979	metro	4.0	[4, 3, 4]
modern_corpus_spanish-830661-113	old_corpus_spanish-110500-136	metro	1.0	[1, 1, 1]
modern_corpus_spanish-376184-779	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-376184-779	old_corpus_spanish-594502-606	metro	1.0	[1, 1]
old_corpus_spanish-448488-979	old_corpus_spanish-575071-478	metro	4.0	[4, 4]
old_corpus_spanish-594502-606	old_corpus_spanish-594502-606	metro	4.0	[4, 4]
old_corpus_spanish-448488-979	old_corpus_spanish-594502-606	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-827292-202	metro	1.0	[1, 1, 1]
modern_corpus_spanish-755872-423	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 2]
modern_corpus_spanish-755872-423	old_corpus_spanish-489875-1507	metro	1.0	[1, 1, 1]
old_corpus_spanish-545697-403	old_corpus_spanish-98465-121	metro	4.0	[4, 4]
old_corpus_spanish-519230-648	old_corpus_spanish-57815-620	metro	2.0	[2, 2]
old_corpus_spanish-519230-648	old_corpus_spanish-575071-478	metro	4.0	[4, 4]
old_corpus_spanish-519230-648	old_corpus_spanish-545697-403	metro	4.0	[4, 4, 3]
old_corpus_spanish-508898-540	old_corpus_spanish-98465-121	metro	4.0	[4, 4]
old_corpus_spanish-508898-540	old_corpus_spanish-594502-606	metro	1.0	[1, 1]
old_corpus_spanish-492175-319	old_corpus_spanish-57815-620	metro	2.0	[2, 2]
old_corpus_spanish-492175-319	old_corpus_spanish-519230-648	metro	4.0	[4, 4]
modern_corpus_spanish-753089-284	old_corpus_spanish-57815-620	metro	1.0	[1, 1]
old_corpus_spanish-489875-1507	old_corpus_spanish-98465-121	metro	1.0	[1, 1]
old_corpus_spanish-489875-1507	old_corpus_spanish-575071-478	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-575071-478	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-492175-319	metro	1.0	[1, 1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-448488-979	metro	1.0	[1, 1]
old_corpus_spanish-575071-478	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 2]
modern_corpus_spanish-753089-284	old_corpus_spanish-366665-369	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-366178-334	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-362223-383	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-205851-386	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	old_corpus_spanish-110500-136	metro	1.0	[1, 1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-871870-244	metro	1.0	[1, 1, 1]
old_corpus_spanish-468953-982	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-860793-309	metro	1.0	[1, 1, 1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-815070-297	metro	1.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-205851-386	metro	1.0	[1, 1]
modern_corpus_spanish-753089-284	modern_corpus_spanish-755872-423	metro	1.0	[1, 1]
modern_corpus_spanish-750898-285	old_corpus_spanish-545697-403	metro	4.0	[4, 4]
old_corpus_spanish-365026-464	old_corpus_spanish-98465-121	metro	4.0	[4, 4, 4]
old_corpus_spanish-365026-464	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 2]
old_corpus_spanish-365026-464	old_corpus_spanish-411511-459	metro	4.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-519230-648	metro	4.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-508898-540	metro	4.0	[4, 4]
old_corpus_spanish-365026-464	old_corpus_spanish-366178-334	metro	4.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-545697-403	metro	4.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-508898-540	metro	4.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-411511-459	metro	4.0	[4, 3, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-492175-319	metro	4.0	[4, 4]
modern_corpus_spanish-750898-285	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-750898-285	old_corpus_spanish-365026-464	metro	4.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-366178-334	metro	4.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-205851-386	metro	2.0	[2, 2]
modern_corpus_spanish-871870-244	old_corpus_spanish-110500-136	metro	1.0	[1, 1, 1]
modern_corpus_spanish-750898-285	old_corpus_spanish-347627-429	metro	4.0	[4, 4]
modern_corpus_spanish-815070-297	old_corpus_spanish-205851-386	metro	2.0	[2, 2]
modern_corpus_spanish-402418-746	old_corpus_spanish-110500-136	metro	1.0	[1, 1, 1]
modern_corpus_spanish-402418-746	modern_corpus_spanish-871870-244	metro	4.0	[4, 4]
modern_corpus_spanish-402418-746	modern_corpus_spanish-815289-316	metro	4.0	[4, 4]
modern_corpus_spanish-815289-316	modern_corpus_spanish-830661-113	metro	4.0	[4, 4]
modern_corpus_spanish-815289-316	modern_corpus_spanish-827292-202	metro	4.0	[4, 4, 4]
modern_corpus_spanish-815289-316	modern_corpus_spanish-819962-146	metro	4.0	[4, 4]
old_corpus_spanish-366178-334	old_corpus_spanish-366665-369	metro	4.0	[4, 4]
modern_corpus_spanish-815070-297	old_corpus_spanish-594502-606	metro	1.0	[1, 1]
old_corpus_spanish-362223-383	old_corpus_spanish-366665-369	metro	4.0	[4, 4]
old_corpus_spanish-362223-383	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
modern_corpus_spanish-815070-297	old_corpus_spanish-365026-464	metro	3.0	[3, 3]
old_corpus_spanish-205851-386	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 1]
old_corpus_spanish-205851-386	old_corpus_spanish-489875-1507	metro	1.0	[1, 1, 1]
old_corpus_spanish-362223-383	old_corpus_spanish-519230-648	metro	4.0	[4, 4]
modern_corpus_spanish-815070-297	old_corpus_spanish-508898-540	metro	3.0	[3, 3]
old_corpus_spanish-366178-334	old_corpus_spanish-508898-540	metro	4.0	[4, 4]
modern_corpus_spanish-871870-244	old_corpus_spanish-347627-429	metro	4.0	[4, 4]
old_corpus_spanish-110500-136	old_corpus_spanish-575071-478	metro	1.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-508898-540	metro	1.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-366665-369	metro	1.0	[1, 1]
old_corpus_spanish-366178-334	old_corpus_spanish-98465-121	metro	4.0	[4, 4]
old_corpus_spanish-366665-369	old_corpus_spanish-545697-403	metro	4.0	[4, 4]
old_corpus_spanish-366665-369	old_corpus_spanish-519230-648	metro	4.0	[4, 4]
old_corpus_spanish-110500-136	old_corpus_spanish-468953-982	metro	1.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-519230-648	metro	1.0	[1, 1]
old_corpus_spanish-366665-369	old_corpus_spanish-575071-478	metro	4.0	[4, 4, 4]
old_corpus_spanish-110500-136	old_corpus_spanish-57815-620	metro	1.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-98465-121	metro	1.0	[1, 1]
old_corpus_spanish-366178-334	old_corpus_spanish-594502-606	metro	1.0	[1, 1, 2]
modern_corpus_spanish-750898-285	old_corpus_spanish-575071-478	metro	4.0	[4, 4]
old_corpus_spanish-366665-369	old_corpus_spanish-489875-1507	metro	1.0	[1, 1]
old_corpus_spanish-110500-136	old_corpus_spanish-411511-459	metro	1.0	[1, 1]
old_corpus_spanish-377720-481	old_corpus_spanish-510582-478	modificado	4.0	[4, 4, 4, 4]
old_corpus_spanish-377720-481	old_corpus_spanish-93844-766	modificado	4.0	[4, 4]
old_corpus_spanish-300350-153	old_corpus_spanish-93844-766	modificado	3.0	[4, 3, 3]
modern_corpus_spanish-226374-220	modern_corpus_spanish-38259-694	modificado	4.0	[4, 4]
modern_corpus_spanish-181288-621	old_corpus_spanish-164785-472	modificado	3.0	[3, 3]
modern_corpus_spanish-181288-621	old_corpus_spanish-110933-168	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-490380-547	modern_corpus_spanish-58035-138	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-490380-547	old_corpus_spanish-107880-226	modificado	3.0	[3, 3]
modern_corpus_spanish-490380-547	old_corpus_spanish-113202-168	modificado	3.0	[3, 3]
modern_corpus_spanish-181288-621	modern_corpus_spanish-57428-467	modificado	4.0	[4, 4]
old_corpus_spanish-510582-478	old_corpus_spanish-93844-766	modificado	3.0	[3, 3]
modern_corpus_spanish-188029-463	modern_corpus_spanish-226374-220	modificado	4.0	[4, 4, 4, 4]
modern_corpus_spanish-226374-220	old_corpus_spanish-110933-168	modificado	3.0	[3, 3]
modern_corpus_spanish-188029-463	modern_corpus_spanish-38259-694	modificado	4.0	[4, 4]
modern_corpus_spanish-181288-621	modern_corpus_spanish-185841-1375	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-181288-621	modern_corpus_spanish-185806-871	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-725048-781	old_corpus_spanish-120337-549	modificado	3.0	[3, 4, 3, 3]
modern_corpus_spanish-490380-547	old_corpus_spanish-113263-241	modificado	2.0	[3, 2, 2]
modern_corpus_spanish-47915-372	modern_corpus_spanish-522569-738	modificado	4.0	[4, 4, 4, 3]
modern_corpus_spanish-188029-463	old_corpus_spanish-120337-549	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-188029-463	old_corpus_spanish-164785-472	modificado	3.0	[3, 3, 3, 3]
modern_corpus_spanish-181288-621	modern_corpus_spanish-37461-779	modificado	4.0	[4, 4]
modern_corpus_spanish-181288-621	modern_corpus_spanish-37516-439	modificado	4.0	[4, 4]
modern_corpus_spanish-47915-372	modern_corpus_spanish-58035-138	modificado	4.0	[4, 4]
modern_corpus_spanish-188029-463	old_corpus_spanish-510582-478	modificado	3.0	[3, 3]
modern_corpus_spanish-47915-372	old_corpus_spanish-120337-549	modificado	3.0	[3, 3]
modern_corpus_spanish-47915-372	old_corpus_spanish-24532-772	modificado	4.0	[4, 4]
modern_corpus_spanish-188029-463	old_corpus_spanish-109633-76	modificado	2.0	[3, 2, 2]
modern_corpus_spanish-188029-463	modern_corpus_spanish-581480-1211	modificado	3.0	[3, 3]
modern_corpus_spanish-226374-220	old_corpus_spanish-109633-76	modificado	2.0	[3, 2, 2]
modern_corpus_spanish-188029-463	modern_corpus_spanish-47915-372	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-188029-463	modern_corpus_spanish-37516-439	modificado	3.0	[3, 3]
modern_corpus_spanish-490380-547	old_corpus_spanish-472256-774	modificado	4.0	[4, 4]
old_corpus_spanish-113263-241	old_corpus_spanish-377720-481	modificado	3.0	[3, 3]
modern_corpus_spanish-140417-388	modern_corpus_spanish-58035-138	modificado	4.0	[3, 4, 4, 4]
modern_corpus_spanish-125103-860	old_corpus_spanish-107880-226	modificado	2.0	[2, 2]
old_corpus_spanish-108498-212	old_corpus_spanish-109633-76	modificado	4.0	[4, 4]
old_corpus_spanish-164785-472	old_corpus_spanish-510582-478	modificado	4.0	[3, 4, 4]
old_corpus_spanish-19997-352	old_corpus_spanish-377720-481	modificado	4.0	[4, 4]
modern_corpus_spanish-140417-388	old_corpus_spanish-120337-549	modificado	3.0	[3, 3, 3, 2]
old_corpus_spanish-19997-352	old_corpus_spanish-510582-478	modificado	4.0	[4, 4]
modern_corpus_spanish-271847-218	modern_corpus_spanish-725048-781	modificado	4.0	[4, 4]
old_corpus_spanish-107880-226	old_corpus_spanish-472256-774	modificado	2.0	[3, 2, 2]
old_corpus_spanish-20724-797	old_corpus_spanish-472256-774	modificado	2.0	[2, 2]
old_corpus_spanish-19997-352	old_corpus_spanish-20724-797	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-271847-218	old_corpus_spanish-110933-168	modificado	3.0	[3, 3]
modern_corpus_spanish-38259-694	old_corpus_spanish-113202-168	modificado	2.0	[3, 2, 2]
modern_corpus_spanish-271847-218	modern_corpus_spanish-37461-779	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-271847-218	modern_corpus_spanish-37516-439	modificado	4.0	[4, 4]
old_corpus_spanish-20724-797	old_corpus_spanish-377720-481	modificado	4.0	[4, 4]
modern_corpus_spanish-271847-218	old_corpus_spanish-120337-549	modificado	3.0	[3, 3]
modern_corpus_spanish-238657-577	old_corpus_spanish-113202-168	modificado	2.0	[2, 2, 1]
modern_corpus_spanish-271847-218	old_corpus_spanish-472256-774	modificado	1.0	[1, 1]
modern_corpus_spanish-185841-1375	modern_corpus_spanish-725048-781	modificado	4.0	[4, 4]
modern_corpus_spanish-185806-871	old_corpus_spanish-472256-774	modificado	3.0	[3, 4, 3]
old_corpus_spanish-107880-226	old_corpus_spanish-19997-352	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-271847-218	modern_corpus_spanish-57428-467	modificado	4.0	[4, 4]
modern_corpus_spanish-185841-1375	modern_corpus_spanish-37461-779	modificado	4.0	[4, 4]
modern_corpus_spanish-185841-1375	modern_corpus_spanish-581480-1211	modificado	4.0	[4, 4]
old_corpus_spanish-110933-168	old_corpus_spanish-113202-168	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-185806-871	modern_corpus_spanish-185841-1375	modificado	4.0	[4, 4]
old_corpus_spanish-108498-212	old_corpus_spanish-20724-797	modificado	3.0	[3, 3]
modern_corpus_spanish-185806-871	old_corpus_spanish-510582-478	modificado	3.0	[4, 3, 3]
old_corpus_spanish-108498-212	old_corpus_spanish-164785-472	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-174129-357	modern_corpus_spanish-57428-467	modificado	4.0	[4, 4, 4, 4, 4]
modern_corpus_spanish-271847-218	old_corpus_spanish-107880-226	modificado	3.0	[3, 3]
old_corpus_spanish-108498-212	old_corpus_spanish-120337-549	modificado	3.0	[3, 3, 3, 2]
old_corpus_spanish-108498-212	old_corpus_spanish-113202-168	modificado	4.0	[4, 4, 4, 4]
modern_corpus_spanish-185806-871	modern_corpus_spanish-490380-547	modificado	1.0	[2, 1, 1]
old_corpus_spanish-108498-212	old_corpus_spanish-110933-168	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-140417-388	modern_corpus_spanish-188029-463	modificado	4.0	[4, 4]
modern_corpus_spanish-174129-357	modern_corpus_spanish-725048-781	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-174129-357	old_corpus_spanish-108498-212	modificado	3.0	[3, 3, 2]
old_corpus_spanish-20724-797	old_corpus_spanish-510582-478	modificado	4.0	[4, 4]
modern_corpus_spanish-185806-871	old_corpus_spanish-300350-153	modificado	2.0	[2, 2, 1]
modern_corpus_spanish-185806-871	modern_corpus_spanish-725048-781	modificado	4.0	[4, 4]
modern_corpus_spanish-37461-779	modern_corpus_spanish-725048-781	modificado	4.0	[4, 4]
modern_corpus_spanish-140417-388	old_corpus_spanish-113202-168	modificado	3.0	[3, 2, 3]
modern_corpus_spanish-185841-1375	modern_corpus_spanish-37516-439	modificado	4.0	[4, 4]
modern_corpus_spanish-38259-694	old_corpus_spanish-120337-549	modificado	3.0	[3, 3]
modern_corpus_spanish-38259-694	old_corpus_spanish-110933-168	modificado	3.0	[3, 2, 3]
modern_corpus_spanish-57428-467	old_corpus_spanish-113202-168	modificado	3.0	[3, 3, 2]
modern_corpus_spanish-37461-779	old_corpus_spanish-20724-797	modificado	3.0	[3, 3]
modern_corpus_spanish-581480-1211	old_corpus_spanish-24532-772	modificado	1.0	[1, 1]
modern_corpus_spanish-581480-1211	old_corpus_spanish-19997-352	modificado	3.0	[3, 3]
modern_corpus_spanish-57428-467	old_corpus_spanish-110933-168	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-57428-467	modern_corpus_spanish-581480-1211	modificado	4.0	[4, 4, 4]
old_corpus_spanish-109633-76	old_corpus_spanish-93195-3709	modificado	2.0	[2, 2]
old_corpus_spanish-109633-76	old_corpus_spanish-24532-772	modificado	2.0	[2, 2]
old_corpus_spanish-109633-76	old_corpus_spanish-120337-549	modificado	2.0	[2, 3, 2, 2]
old_corpus_spanish-164785-472	old_corpus_spanish-19997-352	modificado	4.0	[4, 4]
modern_corpus_spanish-140417-388	old_corpus_spanish-24532-772	modificado	4.0	[4, 4]
old_corpus_spanish-113263-241	old_corpus_spanish-472256-774	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-58035-138	old_corpus_spanish-472256-774	modificado	4.0	[4, 4, 4]
modern_corpus_spanish-125103-860	modern_corpus_spanish-226374-220	modificado	4.0	[4, 4, 4, 4]
modern_corpus_spanish-58035-138	old_corpus_spanish-120337-549	modificado	3.0	[3, 3, 3]
modern_corpus_spanish-140417-388	old_corpus_spanish-19997-352	modificado	3.0	[3, 3, 2]
modern_corpus_spanish-58035-138	old_corpus_spanish-113263-241	modificado	3.0	[3, 2, 3]
modern_corpus_spanish-58035-138	old_corpus_spanish-108498-212	modificado	3.0	[3, 3]
old_corpus_spanish-113263-241	old_corpus_spanish-120337-549	modificado	2.0	[2, 2, 1]
modern_corpus_spanish-522569-738	old_corpus_spanish-113263-241	modificado	2.0	[2, 2]
modern_corpus_spanish-522569-738	old_corpus_spanish-510582-478	modificado	2.0	[2, 2]
modern_corpus_spanish-522569-738	old_corpus_spanish-109194-329	modificado	3.0	[3, 3]
old_corpus_spanish-120337-549	old_corpus_spanish-120337-549	modificado	4.0	[4, 4]
modern_corpus_spanish-38259-694	old_corpus_spanish-108498-212	modificado	2.0	[3, 2, 2]
modern_corpus_spanish-238657-577	modern_corpus_spanish-725048-781	modificado	4.0	[4, 4]
modern_corpus_spanish-38259-694	modern_corpus_spanish-58035-138	modificado	4.0	[4, 4]
modern_corpus_spanish-238657-577	modern_corpus_spanish-581480-1211	modificado	4.0	[4, 4]
modern_corpus_spanish-238657-577	modern_corpus_spanish-57428-467	modificado	4.0	[4, 4]
modern_corpus_spanish-57428-467	old_corpus_spanish-109633-76	modificado	2.0	[2, 3, 2]
modern_corpus_spanish-238657-577	modern_corpus_spanish-271847-218	modificado	4.0	[4, 4]
modern_corpus_spanish-185806-871	modern_corpus_spanish-238657-577	modificado	4.0	[4, 4]
modern_corpus_spanish-57428-467	old_corpus_spanish-107880-226	modificado	3.0	[3, 3]
modern_corpus_spanish-125103-860	modern_corpus_spanish-38259-694	modificado	4.0	[4, 4]
modern_corpus_spanish-140417-388	modern_corpus_spanish-38259-694	modificado	4.0	[4, 4, 4]
